Date,Consumption [kW],ECB 1801 150A [kW],ECB 1901 [kW]
2025-07-29 11:30:00,0,"10,717","13,91"
2025-07-29 11:25:00,0,"10,94","13,31"
2025-07-29 11:20:00,0,"11,092","13,985"
2025-07-29 11:15:00,0,"10,835","13,696"
2025-07-29 11:10:00,0,"10,795","14,981"
2025-07-29 11:05:00,0,"10,945","14,826"
2025-07-29 11:00:00,0,"11,95","15,452"
2025-07-29 10:55:00,0,"11,576","14,586"
2025-07-29 10:50:00,0,"10,622","13,986"
2025-07-29 10:45:00,0,"10,684","14,245"
2025-07-29 10:40:00,0,"10,448","13,733"
2025-07-29 10:35:00,0,"10,673","14,455"
2025-07-29 10:30:00,0,"10,36","12,64"
2025-07-29 10:25:00,0,"10,428","12,718"
2025-07-29 10:20:00,0,"10,846","13,372"
2025-07-29 10:15:00,0,"10,577","14,813"
2025-07-29 10:10:00,0,"10,598","14,533"
2025-07-29 10:05:00,0,"10,511","13,931"
2025-07-29 10:00:00,0,"10,916","13,871"
2025-07-29 09:55:00,0,"11,195","13,152"
2025-07-29 09:50:00,0,"10,866","12,539"
2025-07-29 09:45:00,0,"10,835","12,781"
2025-07-29 09:40:00,0,"10,746","12,628"
2025-07-29 09:35:00,0,"10,507","12,07"
2025-07-29 09:30:00,0,"10,492","11,675"
2025-07-29 09:25:00,0,"10,417","12,805"
2025-07-29 09:20:00,0,"10,406","13,337"
2025-07-29 09:15:00,0,"10,651","12,887"
2025-07-29 09:10:00,0,"10,72","12,613"
2025-07-29 09:05:00,0,"10,342","11,896"
2025-07-29 09:00:00,0,"10,573","11,884"
2025-07-29 08:55:00,0,"10,795","11,258"
2025-07-29 08:50:00,0,"10,436","11,468"
2025-07-29 08:45:00,0,"10,724","10,661"
2025-07-29 08:40:00,0,"10,486","10,669"
2025-07-29 08:35:00,0,"10,447","12,26"
2025-07-29 08:30:00,0,"10,806","12,334"
2025-07-29 08:25:00,0,"10,604","11,549"
2025-07-29 08:20:00,0,"11,291","10,884"
2025-07-29 08:15:00,0,"11,251","10,722"
2025-07-29 08:10:00,0,"11,855","10,162"
2025-07-29 08:05:00,0,"11,024","10,088"
2025-07-29 08:00:00,0,"10,126","10,381"
2025-07-29 07:55:00,0,"10,357","9,418"
2025-07-29 07:50:00,0,"10,22","9,626"
2025-07-29 07:45:00,0,"10,176","10,561"
2025-07-29 07:40:00,0,"10,283","11,48"
2025-07-29 07:35:00,0,"10,265","11,006"
2025-07-29 07:30:00,0,"10,168","10,062"
2025-07-29 07:25:00,0,"10,145","9,604"
2025-07-29 07:20:00,0,"9,96","9,487"
2025-07-29 07:15:00,0,"10,128","10,421"
2025-07-29 07:10:00,0,"10,526","9,724"
2025-07-29 07:05:00,0,"10,123","8,584"
2025-07-29 07:00:00,0,"10,171","7,956"
2025-07-29 06:55:00,0,"10,519","9,554"
2025-07-29 06:50:00,0,"10,447","9,577"
2025-07-29 06:45:00,0,"10,223","8,902"
2025-07-29 06:40:00,0,"10,163","8,396"
2025-07-29 06:35:00,0,"10,16","8,143"
2025-07-29 06:30:00,0,"10,214","7,642"
2025-07-29 06:25:00,0,"10,004","7,686"
2025-07-29 06:20:00,0,"10,104","7,692"
2025-07-29 06:15:00,0,"10,081","7,183"
2025-07-29 06:10:00,0,"10,004","7,327"
2025-07-29 06:05:00,0,"10,013","9,524"
2025-07-29 06:00:00,0,"10,243","9,109"
2025-07-29 05:55:00,0,"10,208","7,642"
2025-07-29 05:50:00,0,"10,147","7,213"
2025-07-29 05:45:00,0,"10,698","7,649"
2025-07-29 05:40:00,0,"10,092","8,33"
2025-07-29 05:35:00,0,"10,039","4,536"
2025-07-29 05:30:00,0,"10,045","3,81"
2025-07-29 05:25:00,0,"10,028","2,893"
2025-07-29 05:20:00,0,"10,17","3,326"
2025-07-29 05:15:00,0,"10,086","4,067"
2025-07-29 05:10:00,0,"10,084","4,102"
2025-07-29 05:05:00,0,"10,252","4,472"
2025-07-29 05:00:00,0,"10,111","2,933"
2025-07-29 04:55:00,0,"10,288","2,916"
2025-07-29 04:50:00,0,"10,314","3,82"
2025-07-29 04:45:00,0,"10,339","3,978"
2025-07-29 04:40:00,0,"10,165","4,021"
2025-07-29 04:35:00,0,"10,393","4,554"
2025-07-29 04:30:00,0,"10,29","3,142"
2025-07-29 04:25:00,0,"10,158","2,93"
2025-07-29 04:20:00,0,"10,138","3,491"
2025-07-29 04:15:00,0,"10,15","4,184"
2025-07-29 04:10:00,0,"10,146","4,656"
2025-07-29 04:05:00,0,"10,146","2,971"
2025-07-29 04:00:00,0,"10,34","2,887"
2025-07-29 03:55:00,0,"10,277","2,887"
2025-07-29 03:50:00,0,"10,4","2,888"
2025-07-29 03:45:00,0,"10,252","4,898"
2025-07-29 03:40:00,0,"10,27","7,082"
2025-07-29 03:35:00,0,"10,232","5,694"
2025-07-29 03:30:00,0,"10,22","4,198"
2025-07-29 03:25:00,0,"10,306","4,751"
2025-07-29 03:20:00,0,"10,133","2,902"
2025-07-29 03:15:00,0,"10,279","2,882"
2025-07-29 03:10:00,0,"10,121","3,486"
2025-07-29 03:05:00,0,"10,109","4,064"
2025-07-29 03:00:00,0,"10,123","4,752"
2025-07-29 02:55:00,0,"10,122","3,422"
2025-07-29 02:50:00,0,"10,236","2,929"
2025-07-29 02:45:00,0,"10,106","3,325"
2025-07-29 02:40:00,0,"10,274","4,297"
2025-07-29 02:35:00,0,"10,177","4,496"
2025-07-29 02:30:00,0,"10,18","3,388"
2025-07-29 02:25:00,0,"10,178","2,894"
2025-07-29 02:20:00,0,"10,345","3,846"
2025-07-29 02:15:00,0,"10,435","4,003"
2025-07-29 02:10:00,0,"10,514","4,426"
2025-07-29 02:05:00,0,"10,279","3,848"
2025-07-29 02:00:00,0,"10,248","2,941"
2025-07-29 01:55:00,0,"10,19","2,987"
2025-07-29 01:50:00,0,"10,13","4,196"
2025-07-29 01:45:00,0,"10,234","4,562"
2025-07-29 01:40:00,0,"10,232","3,644"
2025-07-29 01:35:00,0,"10,156","2,89"
2025-07-29 01:30:00,0,"10,087","3,239"
2025-07-29 01:25:00,0,"10,171","4,274"
2025-07-29 01:20:00,0,"10,212","4,08"
2025-07-29 01:15:00,0,"10,336","4,655"
2025-07-29 01:10:00,0,"10,382","2,935"
2025-07-29 01:05:00,0,"10,427","2,954"
2025-07-29 01:00:00,0,"10,412","3,887"
2025-07-29 00:55:00,0,"10,674","3,997"
2025-07-29 00:50:00,0,"10,532","4,72"
2025-07-29 00:45:00,0,"10,378","3,001"
2025-07-29 00:40:00,0,"10,402","2,954"
2025-07-29 00:35:00,0,"10,406","3,794"
2025-07-29 00:30:00,0,"10,339","4,036"
2025-07-29 00:25:00,0,"10,214","4,019"
2025-07-29 00:20:00,0,"10,301","4,622"
2025-07-29 00:15:00,0,"10,181","3,406"
2025-07-29 00:10:00,0,"10,397","2,88"
2025-07-29 00:05:00,0,"10,267","3,528"
2025-07-29 00:00:00,0,"10,23","3,992"
2025-07-28 23:55:00,0,"10,34","4,14"
2025-07-28 23:50:00,0,"10,435","4,381"
2025-07-28 23:45:00,0,"10,295","2,941"
2025-07-28 23:40:00,0,"10,321","2,976"
2025-07-28 23:35:00,0,"10,603","4,058"
2025-07-28 23:30:00,0,"10,597","4,002"
2025-07-28 23:25:00,0,"10,266","3,965"
2025-07-28 23:20:00,0,"10,252","4,574"
2025-07-28 23:15:00,0,"10,508","3,391"
2025-07-28 23:10:00,0,"10,381","2,885"
2025-07-28 23:05:00,0,"10,495","3,52"
2025-07-28 23:00:00,0,"10,484","4,025"
2025-07-28 22:55:00,0,"10,516","4,091"
2025-07-28 22:50:00,0,"11,042","4,492"
2025-07-28 22:45:00,0,"10,834","2,928"
2025-07-28 22:40:00,0,"10,781","2,906"
2025-07-28 22:35:00,0,"10,646","3,967"
2025-07-28 22:30:00,0,"10,667","4,001"
2025-07-28 22:25:00,0,"10,759","4,195"
2025-07-28 22:20:00,0,"10,723","4,222"
2025-07-28 22:15:00,0,"10,686","2,924"
2025-07-28 22:10:00,0,"10,543","2,971"
2025-07-28 22:05:00,0,"10,537","4,283"
2025-07-28 22:00:00,0,"10,535","4,649"
2025-07-28 21:55:00,0,"10,654","3,523"
2025-07-28 21:50:00,0,"10,648","2,902"
2025-07-28 21:45:00,0,"10,506","3,323"
2025-07-28 21:40:00,0,"10,525","4,042"
2025-07-28 21:35:00,0,"10,619","3,985"
2025-07-28 21:30:00,0,"10,813","4,26"
2025-07-28 21:25:00,0,"11,195","2,929"
2025-07-28 21:20:00,0,"10,498","2,968"
2025-07-28 21:15:00,0,"10,394","4,232"
2025-07-28 21:10:00,0,"10,412","3,962"
2025-07-28 21:05:00,0,"10,362","4,222"
2025-07-28 21:00:00,0,"10,51","3,602"
2025-07-28 20:55:00,0,"10,475","2,88"
2025-07-28 20:50:00,0,"10,319","2,893"
2025-07-28 20:45:00,0,"10,291","4,505"
2025-07-28 20:40:00,0,"10,316","4,609"
2025-07-28 20:35:00,0,"10,544","2,93"
2025-07-28 20:30:00,0,"10,457","2,923"
2025-07-28 20:25:00,0,"10,309","2,915"
2025-07-28 20:20:00,0,"10,292","2,876"
2025-07-28 20:15:00,0,"10,327","6,413"
2025-07-28 20:10:00,0,"10,469","6,827"
2025-07-28 20:05:00,0,"10,864","4,883"
2025-07-28 20:00:00,0,"10,907","4,148"
2025-07-28 19:55:00,0,"11,098","4,861"
2025-07-28 19:50:00,0,"10,406","4,174"
2025-07-28 19:45:00,0,"10,457","4,784"
2025-07-28 19:40:00,0,"10,46","5,333"
2025-07-28 19:35:00,0,"10,409","5,444"
2025-07-28 19:30:00,0,"10,43","5,44"
2025-07-28 19:25:00,0,"10,704","4,17"
2025-07-28 19:20:00,0,"10,463","4,421"
2025-07-28 19:15:00,0,"10,463","5,545"
2025-07-28 19:10:00,0,"10,482","5,963"
2025-07-28 19:05:00,0,"10,495","4,615"
2025-07-28 19:00:00,0,"10,666","4,908"
2025-07-28 18:55:00,0,"10,666","7,838"
2025-07-28 18:50:00,0,"10,6","8,855"
2025-07-28 18:45:00,0,"10,662","8,023"
2025-07-28 18:40:00,0,"10,484","7,528"
2025-07-28 18:35:00,0,"10,442","8,528"
2025-07-28 18:30:00,0,"10,584","10,326"
2025-07-28 18:25:00,0,"10,601","10,662"
2025-07-28 18:20:00,0,"10,432","9,876"
2025-07-28 18:15:00,0,"10,433","9,516"
2025-07-28 18:10:00,0,"10,603","10,564"
2025-07-28 18:05:00,0,"10,523","12,061"
2025-07-28 18:00:00,0,"10,578","10,223"
2025-07-28 17:55:00,0,"10,589","11,664"
2025-07-28 17:50:00,0,"10,584","11,869"
2025-07-28 17:45:00,0,"10,618","11,03"
2025-07-28 17:40:00,0,"10,513","11,338"
2025-07-28 17:35:00,0,"10,738","10,83"
2025-07-28 17:30:00,0,"10,656","11,378"
2025-07-28 17:25:00,0,"10,414","10,367"
2025-07-28 17:20:00,0,"10,477","10,962"
2025-07-28 17:15:00,0,"10,454","11,569"
2025-07-28 17:10:00,0,"10,465","12,83"
2025-07-28 17:05:00,0,"10,484","12,263"
2025-07-28 17:00:00,0,"10,615","11,696"
2025-07-28 16:55:00,0,"10,601","11,881"
2025-07-28 16:50:00,0,"10,469","11,57"
2025-07-28 16:45:00,0,"10,451","12,317"
2025-07-28 16:40:00,0,"10,434","11,69"
2025-07-28 16:35:00,0,"10,432","11,675"
2025-07-28 16:30:00,0,"10,428","12,802"
2025-07-28 16:25:00,0,"10,621","13,198"
2025-07-28 16:20:00,0,"10,531","12,919"
2025-07-28 16:15:00,0,"10,46","12,715"
2025-07-28 16:10:00,0,"10,434","11,994"
2025-07-28 16:05:00,0,"10,488","12,326"
2025-07-28 16:00:00,0,"10,526","11,698"
2025-07-28 15:55:00,0,"10,566","11,07"
2025-07-28 15:50:00,0,"10,679","11,597"
2025-07-28 15:45:00,0,"10,458","12,654"
2025-07-28 15:40:00,0,"10,522","12,394"
2025-07-28 15:35:00,0,"10,548","12,151"
2025-07-28 15:30:00,0,"10,757","12,07"
2025-07-28 15:25:00,0,"11,165","12,104"
2025-07-28 15:20:00,0,"10,556","11,657"
2025-07-28 15:15:00,0,"10,494","10,962"
2025-07-28 15:10:00,0,"10,572","11,544"
2025-07-28 15:05:00,0,"10,532","13,277"
2025-07-28 15:00:00,0,"10,664","12,884"
2025-07-28 14:55:00,0,"10,463","12,854"
2025-07-28 14:50:00,0,"10,531","13,475"
2025-07-28 14:45:00,0,"10,532","14,576"
2025-07-28 14:40:00,0,"10,326","13,733"
2025-07-28 14:35:00,0,"10,271","12,886"
2025-07-28 14:30:00,0,"10,222","12,736"
2025-07-28 14:25:00,0,"10,25","12,173"
2025-07-28 14:20:00,0,"10,316","12,8"
2025-07-28 14:15:00,0,"10,105","13,828"
2025-07-28 14:10:00,0,"10,229","13,716"
2025-07-28 14:05:00,0,"10,123","13,847"
2025-07-28 14:00:00,0,"10,136","13,356"
2025-07-28 13:55:00,0,"10,025","12,785"
2025-07-28 13:50:00,0,"10,003","12,674"
2025-07-28 13:45:00,0,"10,202","12,888"
2025-07-28 13:40:00,0,"10,157","12,073"
2025-07-28 13:35:00,0,"10,286","11,965"
2025-07-28 13:30:00,0,"10,286","13,184"
2025-07-28 13:25:00,0,"10,054","13,492"
2025-07-28 13:20:00,0,"10,09","13,097"
2025-07-28 13:15:00,0,"9,749","12,953"
2025-07-28 13:10:00,0,"9,548","13,13"
2025-07-28 13:05:00,0,"9,791","13,034"
2025-07-28 13:00:00,0,"9,469","12,845"
2025-07-28 12:55:00,0,"9,522","11,302"
2025-07-28 12:50:00,0,"9,517","11,21"
2025-07-28 12:45:00,0,"9,451","12,083"
2025-07-28 12:40:00,0,"9,457","12,587"
2025-07-28 12:35:00,0,"9,392","12,379"
2025-07-28 12:30:00,0,"9,488","12,256"
2025-07-28 12:25:00,0,"9,433","12,403"
2025-07-28 12:20:00,0,"9,372","13,606"
2025-07-28 12:15:00,0,"9,284","11,947"
2025-07-28 12:10:00,0,"9,425","11,704"
2025-07-28 12:05:00,0,"9,29","11,416"
2025-07-28 12:00:00,0,"9,505","12,05"
2025-07-28 11:55:00,0,"9,373","11,53"
2025-07-28 11:50:00,0,"9,323","13,243"
2025-07-28 11:45:00,0,"9,17","14,14"
2025-07-28 11:40:00,0,"9,193","12,872"
2025-07-28 11:35:00,0,"9,108","12,293"
2025-07-28 11:30:00,0,"8,993","12,164"
2025-07-28 11:25:00,0,"8,684","11,922"
2025-07-28 11:20:00,0,"8,432","11,85"
2025-07-28 11:15:00,0,"8,336","11,52"
2025-07-28 11:10:00,0,"8,446","11,839"
2025-07-28 11:05:00,0,"9,4","11,39"
2025-07-28 11:00:00,0,"8,773","11,72"
2025-07-28 10:55:00,0,"8,23","13,325"
2025-07-28 10:50:00,0,"8,351","13,408"
2025-07-28 10:45:00,0,"8,204","13,111"
2025-07-28 10:40:00,0,"8,339","12,492"
2025-07-28 10:35:00,0,"8,213","12,224"
2025-07-28 10:30:00,0,"8,296","11,839"
2025-07-28 10:25:00,0,"8,251","11,424"
2025-07-28 10:20:00,0,"8,18","11,063"
2025-07-28 10:15:00,0,"8,309","10,919"
2025-07-28 10:10:00,0,"8,189","11,704"
2025-07-28 10:05:00,0,"8,284","12,875"
2025-07-28 10:00:00,0,"8,227","12,167"
2025-07-28 09:55:00,0,"8,216","11,348"
2025-07-28 09:50:00,0,"8,23","11,05"
2025-07-28 09:45:00,0,"8,233","10,795"
2025-07-28 09:40:00,0,"8,372","10,806"
2025-07-28 09:35:00,0,"8,24","11,194"
2025-07-28 09:30:00,0,"8,363","10,537"
2025-07-28 09:25:00,0,"8,231","10,879"
2025-07-28 09:20:00,0,"8,236","10,403"
2025-07-28 09:15:00,0,"8,237","12,564"
2025-07-28 09:10:00,0,"8,288","12,259"
2025-07-28 09:05:00,0,"8,438","11,48"
2025-07-28 09:00:00,0,"8,31","11,326"
2025-07-28 08:55:00,0,"8,173","10,999"
2025-07-28 08:50:00,0,"8,19","10,601"
2025-07-28 08:45:00,0,"8,318","10,154"
2025-07-28 08:40:00,0,"8,424","10,069"
2025-07-28 08:35:00,0,"8,416","9,839"
2025-07-28 08:30:00,0,"8,2","9,313"
2025-07-28 08:25:00,0,"8,189","10,237"
2025-07-28 08:20:00,0,"8,164","10,801"
2025-07-28 08:15:00,0,"8,176","10,466"
2025-07-28 08:10:00,0,"8,269","10,316"
2025-07-28 08:05:00,0,"8,284","9,626"
2025-07-28 08:00:00,0,"8,152","9,538"
2025-07-28 07:55:00,0,"8,18","9,494"
2025-07-28 07:50:00,0,"8,178","9,374"
2025-07-28 07:45:00,0,"8,158","9,09"
2025-07-28 07:40:00,0,"8,228","9,018"
2025-07-28 07:35:00,0,"8,044","10,05"
2025-07-28 07:30:00,0,"8,029","10,009"
2025-07-28 07:25:00,0,"7,624","10,144"
2025-07-28 07:20:00,0,"5,452","10,051"
2025-07-28 07:15:00,0,"5,042","9,535"
2025-07-28 07:10:00,0,"5,396","9,506"
2025-07-28 07:05:00,0,"4,955","9,691"
2025-07-28 07:00:00,0,"5,081","9,289"
2025-07-28 06:55:00,0,"4,912","8,72"
2025-07-28 06:50:00,0,"4,91","7,96"
2025-07-28 06:45:00,0,"5,008","8,822"
2025-07-28 06:40:00,0,"4,908","9,576"
2025-07-28 06:35:00,0,"4,924","8,257"
2025-07-28 06:30:00,0,"4,949","8,032"
2025-07-28 06:25:00,0,"5,006","8,17"
2025-07-28 06:20:00,0,"4,867","7,892"
2025-07-28 06:15:00,0,"4,88","7,388"
2025-07-28 06:10:00,0,"4,88","7,47"
2025-07-28 06:05:00,0,"5,018","10,693"
2025-07-28 06:00:00,0,"4,891","9,319"
2025-07-28 05:55:00,0,"4,906","7,18"
2025-07-28 05:50:00,0,"5,038","7,75"
2025-07-28 05:45:00,0,"4,94","9,152"
2025-07-28 05:40:00,0,"4,966","8,982"
2025-07-28 05:35:00,0,"4,962","4,667"
2025-07-28 05:30:00,0,"5,048","3,996"
2025-07-28 05:25:00,0,"4,921","4,483"
2025-07-28 05:20:00,0,"4,944","2,873"
2025-07-28 05:15:00,0,"4,914","2,866"
2025-07-28 05:10:00,0,"5,077","3,839"
2025-07-28 05:05:00,0,"4,918","3,988"
2025-07-28 05:00:00,0,"4,916","4,555"
2025-07-28 04:55:00,0,"5,101","3,217"
2025-07-28 04:50:00,0,"4,886","2,885"
2025-07-28 04:45:00,0,"4,884","3,527"
2025-07-28 04:40:00,0,"4,882","4,088"
2025-07-28 04:35:00,0,"5,046","4,03"
2025-07-28 04:30:00,0,"4,903","4,602"
2025-07-28 04:25:00,0,"4,885","3,077"
2025-07-28 04:20:00,0,"5,018","2,881"
2025-07-28 04:15:00,0,"4,937","3,568"
2025-07-28 04:10:00,0,"4,892","4,116"
2025-07-28 04:05:00,0,"4,982","4,674"
2025-07-28 04:00:00,0,"5,004","3,084"
2025-07-28 03:55:00,0,"5,147","2,884"
2025-07-28 03:50:00,0,"4,987","3,599"
2025-07-28 03:45:00,0,"4,999","4,308"
2025-07-28 03:40:00,0,"5,137","4,739"
2025-07-28 03:35:00,0,"4,994","2,902"
2025-07-28 03:30:00,0,"5,008","2,881"
2025-07-28 03:25:00,0,"4,936","3,536"
2025-07-28 03:20:00,0,"5,057","4,255"
2025-07-28 03:15:00,0,"4,921","4,561"
2025-07-28 03:10:00,0,"4,945","2,902"
2025-07-28 03:05:00,0,"5,065","2,882"
2025-07-28 03:00:00,0,"4,928","3,9"
2025-07-28 02:55:00,0,"4,925","3,98"
2025-07-28 02:50:00,0,"4,933","4,326"
2025-07-28 02:45:00,0,"4,938","2,89"
2025-07-28 02:40:00,0,"5,068","2,905"
2025-07-28 02:35:00,0,"4,967","4,13"
2025-07-28 02:30:00,0,"5,152","3,984"
2025-07-28 02:25:00,0,"5,023","4,37"
2025-07-28 02:20:00,0,"5,11","2,885"
2025-07-28 02:15:00,0,"5,088","2,896"
2025-07-28 02:10:00,0,"5,072","4,04"
2025-07-28 02:05:00,0,"5,207","3,893"
2025-07-28 02:00:00,0,"5,08","4,068"
2025-07-28 01:55:00,0,"5,05","4,468"
2025-07-28 01:50:00,0,"5,19","2,891"
2025-07-28 01:45:00,0,"5,054","2,888"
2025-07-28 01:40:00,0,"5,028","3,832"
2025-07-28 01:35:00,0,"5,021","4,25"
2025-07-28 01:30:00,0,"5,135","3,683"
2025-07-28 01:25:00,0,"5,07","2,88"
2025-07-28 01:20:00,0,"5,141","2,903"
2025-07-28 01:15:00,0,"5,262","2,893"
2025-07-28 01:10:00,0,"5,143","3,656"
2025-07-28 01:05:00,0,"5,107","6,774"
2025-07-28 01:00:00,0,"5,118","5,968"
2025-07-28 00:55:00,0,"5,29","4,424"
2025-07-28 00:50:00,0,"5,182","4,019"
2025-07-28 00:45:00,0,"5,125","4,476"
2025-07-28 00:40:00,0,"5,183","3,348"
2025-07-28 00:35:00,0,"5,027","2,896"
2025-07-28 00:30:00,0,"5,035","3,689"
2025-07-28 00:25:00,0,"4,969","4,259"
2025-07-28 00:20:00,0,"4,949","4,21"
2025-07-28 00:15:00,0,"5,113","2,892"
2025-07-28 00:10:00,0,"4,968","2,882"
2025-07-28 00:05:00,0,"4,956","4,162"
2025-07-28 00:00:00,0,"5,106","4,441"
2025-07-27 23:55:00,0,"4,946","3,58"
2025-07-27 23:50:00,0,"4,968","2,899"
2025-07-27 23:45:00,0,"4,979","3,217"
2025-07-27 23:40:00,0,"5,083","4,146"
2025-07-27 23:35:00,0,"5,179","4,447"
2025-07-27 23:30:00,0,"5,009","2,902"
2025-07-27 23:25:00,0,"5,194","2,884"
2025-07-27 23:20:00,0,"5,039","3,992"
2025-07-27 23:15:00,0,"5,062","3,836"
2025-07-27 23:10:00,0,"5,042","4,499"
2025-07-27 23:05:00,0,"4,961","2,972"
2025-07-27 23:00:00,0,"5,021","2,881"
2025-07-27 22:55:00,0,"5,048","3,892"
2025-07-27 22:50:00,0,"5,066","3,965"
2025-07-27 22:45:00,0,"4,987","4,591"
2025-07-27 22:40:00,0,"4,955","2,969"
2025-07-27 22:35:00,0,"4,955","2,886"
2025-07-27 22:30:00,0,"4,943","3,827"
2025-07-27 22:25:00,0,"4,945","3,941"
2025-07-27 22:20:00,0,"5,14","3,962"
2025-07-27 22:15:00,0,"5,14","4,537"
2025-07-27 22:10:00,0,"5,022","2,896"
2025-07-27 22:05:00,0,"5,016","2,887"
2025-07-27 22:00:00,0,"5,035","4,129"
2025-07-27 21:55:00,0,"5,036","4,159"
2025-07-27 21:50:00,0,"5,024","4,573"
2025-07-27 21:45:00,0,"5,018","2,9"
2025-07-27 21:40:00,0,"5,17","2,884"
2025-07-27 21:35:00,0,"4,973","3,928"
2025-07-27 21:30:00,0,"4,948","4,368"
2025-07-27 21:25:00,0,"4,948","4,12"
2025-07-27 21:20:00,0,"4,93","2,887"
2025-07-27 21:15:00,0,"4,934","2,996"
2025-07-27 21:10:00,0,"4,921","4,205"
2025-07-27 21:05:00,0,"5,155","4,61"
2025-07-27 21:00:00,0,"5,198","3,097"
2025-07-27 20:55:00,0,"4,998","2,886"
2025-07-27 20:50:00,0,"4,997","3,85"
2025-07-27 20:45:00,0,"4,997","3,992"
2025-07-27 20:40:00,0,"4,993","4,556"
2025-07-27 20:35:00,0,"4,981","3,096"
2025-07-27 20:30:00,0,"5,003","2,881"
2025-07-27 20:25:00,0,"5,19","3,936"
2025-07-27 20:20:00,0,"4,898","3,968"
2025-07-27 20:15:00,0,"4,886","4,301"
2025-07-27 20:10:00,0,"4,897","3,85"
2025-07-27 20:05:00,0,"4,891","2,881"
2025-07-27 20:00:00,0,"4,88","3,268"
2025-07-27 19:55:00,0,"4,883","4,004"
2025-07-27 19:50:00,0,"4,973","4,438"
2025-07-27 19:45:00,0,"5,082","3,354"
2025-07-27 19:40:00,0,"4,944","2,884"
2025-07-27 19:35:00,0,"4,955","3,755"
2025-07-27 19:30:00,0,"4,957","4,098"
2025-07-27 19:25:00,0,"4,966","4,061"
2025-07-27 19:20:00,0,"4,966","4,14"
2025-07-27 19:15:00,0,"4,957","2,908"
2025-07-27 19:10:00,0,"5,244","3,048"
2025-07-27 19:05:00,0,"4,883","4,06"
2025-07-27 19:00:00,0,"4,883","3,956"
2025-07-27 18:55:00,0,"4,864","4,409"
2025-07-27 18:50:00,0,"4,882","3,217"
2025-07-27 18:45:00,0,"4,873","2,879"
2025-07-27 18:40:00,0,"4,86","3,863"
2025-07-27 18:35:00,0,"4,997","3,973"
2025-07-27 18:30:00,0,"5,035","3,967"
2025-07-27 18:25:00,0,"4,966","4,476"
2025-07-27 18:20:00,0,"5,008","3,048"
2025-07-27 18:15:00,0,"4,969","2,886"
2025-07-27 18:10:00,0,"4,943","3,533"
2025-07-27 18:05:00,0,"4,94","4,679"
2025-07-27 18:00:00,0,"5,077","3,077"
2025-07-27 17:55:00,0,"5,202","4,706"
2025-07-27 17:50:00,0,"5,044","4,472"
2025-07-27 17:45:00,0,"4,967","4,349"
2025-07-27 17:40:00,0,"4,986","4,044"
2025-07-27 17:35:00,0,"4,909","3,838"
2025-07-27 17:30:00,0,"4,868","3,576"
2025-07-27 17:25:00,0,"4,972","3,571"
2025-07-27 17:20:00,0,"5,024","3,596"
2025-07-27 17:15:00,0,"4,877","3,152"
2025-07-27 17:10:00,0,"4,912","3,055"
2025-07-27 17:05:00,0,"4,891","4,439"
2025-07-27 17:00:00,0,"4,948","4,511"
2025-07-27 16:55:00,0,"4,958","4,904"
2025-07-27 16:50:00,0,"5,078","5,064"
2025-07-27 16:45:00,0,"5,123","4,849"
2025-07-27 16:40:00,0,"4,936","4,595"
2025-07-27 16:35:00,0,"4,957","4,636"
2025-07-27 16:30:00,0,"4,943","4,682"
2025-07-27 16:25:00,0,"4,864","4,333"
2025-07-27 16:20:00,0,"4,878","4,358"
2025-07-27 16:15:00,0,"4,874","4,78"
2025-07-27 16:10:00,0,"5,111","6,374"
2025-07-27 16:05:00,0,"4,931","6,089"
2025-07-27 16:00:00,0,"4,9","5,388"
2025-07-27 15:55:00,0,"4,878","5,1"
2025-07-27 15:50:00,0,"4,885","5,062"
2025-07-27 15:45:00,0,"4,882","5,02"
2025-07-27 15:40:00,0,"4,938","5,298"
2025-07-27 15:35:00,0,"4,976","5,04"
2025-07-27 15:30:00,0,"5,222","4,553"
2025-07-27 15:25:00,0,"4,949","4,956"
2025-07-27 15:20:00,0,"4,957","6,254"
2025-07-27 15:15:00,0,"4,966","6,137"
2025-07-27 15:10:00,0,"4,951","6,018"
2025-07-27 15:05:00,0,"4,891","5,843"
2025-07-27 15:00:00,0,"4,895","5,702"
2025-07-27 14:55:00,0,"5,143","5,255"
2025-07-27 14:50:00,0,"4,943","5,306"
2025-07-27 14:45:00,0,"4,883","5,129"
2025-07-27 14:40:00,0,"4,889","4,753"
2025-07-27 14:35:00,0,"4,878","4,942"
2025-07-27 14:30:00,0,"4,872","6,163"
2025-07-27 14:25:00,0,"4,882","6,98"
2025-07-27 14:20:00,0,"4,999","8,25"
2025-07-27 14:15:00,0,"5,179","8,105"
2025-07-27 14:10:00,0,"4,952","7,859"
2025-07-27 14:05:00,0,"4,958","7,686"
2025-07-27 14:00:00,0,"4,949","7,78"
2025-07-27 13:55:00,0,"4,957","7,639"
2025-07-27 13:50:00,0,"4,974","7,258"
2025-07-27 13:45:00,0,"4,984","7,426"
2025-07-27 13:40:00,0,"4,901","7,838"
2025-07-27 13:35:00,0,"5,029","9,53"
2025-07-27 13:30:00,0,"4,914","9,211"
2025-07-27 13:25:00,0,"4,964","8,278"
2025-07-27 13:20:00,0,"4,98","6,313"
2025-07-27 13:15:00,0,"4,963","5,996"
2025-07-27 13:10:00,0,"4,973","5,676"
2025-07-27 13:05:00,0,"5,063","5,827"
