Date,Consumption [kW],MCB 802 [kW],MCB 801 [kW],MCB 701 [kW],MCB 702 [kW]
2025-04-06 15:40:00,"9,238","2,375","2,232","3,54","1,092"
2025-04-06 15:35:00,"7,883","2,261","0,79","3,816","1,016"
2025-04-06 15:30:00,"9,48","2,232","0,445","3,984","2,821"
2025-04-06 15:25:00,"9,514","2,246","0,566","3,725","2,976"
2025-04-06 15:20:00,"9,42","2,202","0,61","3,56","3,049"
2025-04-06 15:15:00,"9,471","2,339","0,601","3,565","2,966"
2025-04-06 15:10:00,"9,31","2,232","0,6","3,566","2,912"
2025-04-06 15:05:00,"9,532","2,264","0,601","3,559","3,108"
2025-04-06 15:00:00,"9,512","2,273","0,606","3,623","3,011"
2025-04-06 14:55:00,"9,306","2,304","0,601","3,352","3,049"
2025-04-06 14:50:00,"9,564","2,376","0,601","3,503","3,084"
2025-04-06 14:45:00,"9,392","2,233","0,604","3,602","2,953"
2025-04-06 14:40:00,"9,611","2,195","0,604","3,668","3,144"
2025-04-06 14:35:00,"9,366","2,202","0,598","3,461","3,103"
2025-04-06 14:30:00,"9,19","2,299","0,599","3,262","3,029"
2025-04-06 14:25:00,"9,48","2,43","0,602","3,305","3,143"
2025-04-06 14:20:00,"9,606","2,262","0,602","3,619","3,12"
2025-04-06 14:15:00,"9,299","2,194","0,595","3,424","3,085"
2025-04-06 14:10:00,"9,391","2,195","0,599","3,463","3,136"
2025-04-06 14:05:00,"9,208","2,366","0,606","3,281","2,954"
2025-04-06 14:00:00,"9,106","2,285","0,454","3,29","3,076"
2025-04-06 13:55:00,"9,376","2,377","0,44","3,487","3,071"
2025-04-06 13:50:00,"9,77","2,342","0,44","3,852","3,137"
2025-04-06 13:45:00,"9,57","2,322","0,439","3,786","3,023"
2025-04-06 13:40:00,"9,03","2,448","0,44","3,572","2,569"
2025-04-06 13:35:00,"7,981","2,261","0,44","3,473","1,807"
2025-04-06 13:30:00,"7,329","2,333","0,44","3,547","1,007"
2025-04-06 13:25:00,"7,561","2,263","0,443","3,778","1,079"
2025-04-06 13:20:00,"7,885","2,404","0,442","3,971","1,07"
2025-04-06 13:15:00,"8,452","2,326","0,442","3,7","1,985"
2025-04-06 13:10:00,"9,745","2,375","0,442","3,883","3,047"
2025-04-06 13:05:00,"9,416","2,364","0,443","3,673","2,939"
2025-04-06 13:00:00,"9,751","2,321","0,439","4,086","2,905"
2025-04-06 12:55:00,"9,726","2,412","0,438","3,899","2,975"
2025-04-06 12:50:00,"9,428","2,28","0,437","3,764","2,945"
2025-04-06 12:45:00,"10,197","3,283","0,438","3,553","2,922"
2025-04-06 12:40:00,"11,16","3,64","0,439","3,974","3,109"
2025-04-06 12:35:00,"10,858","3,92","0,44","3,496","3,001"
2025-04-06 12:30:00,"11,295","3,908","0,44","3,878","3,068"
2025-04-06 12:25:00,"10,246","2,722","0,44","4,032","3,053"
2025-04-06 12:20:00,"9,854","2,267","0,439","4,096","3,052"
2025-04-06 12:15:00,"9,637","2,269","0,439","3,814","3,115"
2025-04-06 12:10:00,"9,578","2,485","0,439","3,728","2,926"
2025-04-06 12:05:00,"9,519","2,31","0,44","3,749","3,022"
2025-04-06 12:00:00,"10,6","2,332","0,442","4,811","3,017"
2025-04-06 11:55:00,"10,136","2,323","0,439","4,404","2,969"
2025-04-06 11:50:00,"9,25","2,357","0,44","3,691","2,762"
2025-04-06 11:45:00,"8,516","2,341","0,442","3,817","1,916"
2025-04-06 11:40:00,"9,713","2,299","2,483","3,889","1,042"
2025-04-06 11:35:00,"9,12","2,24","1,967","3,833","1,08"
2025-04-06 11:30:00,"8,624","2,26","1,121","4,206","1,038"
2025-04-06 11:25:00,"10,939","2,488","2,788","3,864","1,8"
2025-04-06 11:20:00,"10,772","2,326","1,961","3,617","2,867"
2025-04-06 11:15:00,"9,924","2,39","1,228","3,444","2,863"
2025-04-06 11:10:00,"11,522","2,334","2,455","3,71","3,023"
2025-04-06 11:05:00,"11,467","2,24","1,726","4,541","2,96"
2025-04-06 11:00:00,"11,564","2,382","1,841","4,313","3,029"
2025-04-06 10:55:00,"11,037","2,245","2,552","3,277","2,962"
2025-04-06 10:50:00,"11,045","2,28","1,877","3,882","3,005"
2025-04-06 10:45:00,"10,775","2,366","1,554","3,73","3,126"
2025-04-06 10:40:00,"11,237","2,459","2,405","3,374","2,998"
2025-04-06 10:35:00,"10,54","2,598","1,724","3,26","2,958"
2025-04-06 10:30:00,"11,598","3,652","1,722","3,18","3,044"
2025-04-06 10:25:00,"10,946","2,803","2,458","2,711","2,975"
2025-04-06 10:20:00,"11,342","3,424","1,765","3,115","3,036"
2025-04-06 10:15:00,"11,163","3,905","1,714","2,629","2,916"
2025-04-06 10:10:00,"10,994","2,465","2,683","2,806","3,041"
2025-04-06 10:05:00,"9,384","2,328","1,912","2,686","2,459"
2025-04-06 10:00:00,"7,939","2,545","1,292","2,532","1,572"
2025-04-06 09:55:00,"9,245","2,269","2,827","3,12","1,03"
2025-04-06 09:50:00,"7,955","2,32","1,967","2,578","1,09"
2025-04-06 09:45:00,"7,243","2,332","1,198","2,732","0,982"
2025-04-06 09:40:00,"9,965","2,332","2,893","2,465","2,274"
2025-04-06 09:35:00,"9,734","2,302","2,01","2,52","2,904"
2025-04-06 09:30:00,"9,127","2,244","1,058","2,977","2,848"
2025-04-06 09:25:00,"11,449","2,311","3,067","3,038","3,03"
2025-04-06 09:20:00,"10,244","2,462","2,202","2,648","2,932"
2025-04-06 09:15:00,"9,384","2,168","1,438","2,766","3,014"
2025-04-06 09:10:00,"10,36","2,166","2,419","2,789","2,986"
2025-04-06 09:05:00,"10,198","2,299","2,485","2,462","2,954"
2025-04-06 09:00:00,"9,887","2,201","1,84","2,801","3,046"
2025-04-06 08:55:00,"9,507","2,219","1,591","2,752","2,945"
2025-04-06 08:50:00,"10,65","2,285","2,388","2,953","3,025"
2025-04-06 08:45:00,"9,729","2,646","1,728","2,455","2,899"
2025-04-06 08:40:00,"9,7","2,579","1,706","2,494","2,92"
2025-04-06 08:35:00,"10,8","2,018","3,014","2,784","2,983"
2025-04-06 08:30:00,"8,801","1,998","1,993","2,482","2,328"
2025-04-06 08:25:00,"7,467","1,993","1,115","2,821","1,536"
2025-04-06 08:20:00,"8,879","2,05","3,053","2,736","1,042"
2025-04-06 08:15:00,"7,97","2,053","2,36","2,488","1,069"
2025-04-06 08:10:00,"7,603","2,068","1,752","2,816","0,968"
2025-04-06 08:05:00,"8,572","2,01","1,606","2,458","2,498"
2025-04-06 08:00:00,"10,406","1,982","2,935","2,615","2,872"
2025-04-06 07:55:00,"9,548","1,98","1,964","2,725","2,879"
2025-04-06 07:50:00,"8,507","1,982","1,07","2,46","2,995"
2025-04-06 07:45:00,"10,93","2,035","3,043","2,902","2,95"
2025-04-06 07:40:00,"9,898","2,102","2,234","2,656","2,908"
2025-04-06 07:35:00,"9,335","2,053","1,536","2,728","3,019"
2025-04-06 07:30:00,"9,601","2,017","2,122","2,522","2,939"
2025-04-06 07:25:00,"10,584","1,98","2,894","2,75","2,958"
2025-04-06 07:20:00,"9,479","1,982","1,933","2,627","2,938"
2025-04-06 07:15:00,"8,54","1,981","1,024","2,627","2,908"
2025-04-06 07:10:00,"10,588","2,012","2,898","2,846","2,83"
2025-04-06 07:05:00,"9,276","2,065","1,939","2,668","2,602"
2025-04-06 07:00:00,"7,734","2,087","1,033","2,482","2,132"
2025-04-06 06:55:00,"8,835","2,05","3,197","2,532","1,056"
2025-04-06 06:50:00,"8,208","1,991","2,31","2,867","1,04"
2025-04-06 06:45:00,"7,387","2,035","1,68","2,528","1,142"
2025-04-06 06:40:00,"7,978","1,982","1,738","2,788","1,47"
2025-04-06 06:35:00,"10,375","1,982","3,026","2,562","2,804"
2025-04-06 06:30:00,"9,542","2,047","1,991","2,66","2,844"
2025-04-06 06:25:00,"8,475","2,051","1,114","2,462","2,849"
2025-04-06 06:20:00,"10,992","2,051","3,089","2,854","2,999"
2025-04-06 06:15:00,"9,925","2,005","2,437","2,594","2,89"
2025-04-06 06:10:00,"9,538","1,991","1,842","2,716","2,99"
2025-04-06 06:05:00,"8,941","1,994","1,487","2,503","2,956"
2025-04-06 06:00:00,"10,665","1,997","3,062","2,575","3,029"
2025-04-06 05:55:00,"9,684","2,102","1,998","2,68","2,904"
2025-04-06 05:50:00,"8,942","2,092","1,156","2,778","2,917"
2025-04-06 05:45:00,"10,946","2,066","2,977","3,052","2,849"
2025-04-06 05:40:00,"9,174","2,044","2,099","2,561","2,471"
2025-04-06 05:35:00,"7,943","2,002","1,403","2,641","1,897"
2025-04-06 05:30:00,"7,942","2,003","2,326","2,569","1,045"
2025-04-06 05:25:00,"7,711","2,003","2,088","2,478","1,142"
2025-04-06 05:20:00,"7,169","2,011","1,37","2,761","1,025"
2025-04-06 05:15:00,"9,24","2,07","2,477","2,95","1,745"
2025-04-06 05:10:00,"9,642","2,069","2,149","2,513","2,911"
2025-04-06 05:05:00,"9,15","2,074","1,47","2,662","2,947"
2025-04-06 05:00:00,"9,695","2,052","2,299","2,508","2,837"
2025-04-06 04:55:00,"10,342","2,017","2,862","2,63","2,833"
2025-04-06 04:50:00,"9,742","2,023","1,924","2,846","2,952"
2025-04-06 04:45:00,"8,863","2,014","1,028","2,863","2,958"
2025-04-06 04:40:00,"10,757","2,054","3,082","2,642","2,978"
2025-04-06 04:35:00,"9,843","2,074","2,023","2,772","2,976"
2025-04-06 04:30:00,"9,132","2,076","1,237","2,892","2,929"
2025-04-06 04:25:00,"10,103","2,04","2,56","2,63","2,874"
2025-04-06 04:20:00,"10,701","1,997","3,121","2,708","2,874"
2025-04-06 04:15:00,"9,958",2,"2,843","2,665","2,45"
2025-04-06 04:10:00,"8,325","1,998","1,951","2,773","1,604"
2025-04-06 04:05:00,"6,935","2,074","1,057","2,659","1,146"
2025-04-06 04:00:00,"9,234","2,101","3,228","2,83","1,074"
2025-04-06 03:55:00,"8,195","2,087","2,242","2,815","1,051"
2025-04-06 03:50:00,"8,598","2,075","1,573","2,611","2,339"
2025-04-06 03:45:00,"9,981","2,024","2,2","2,828","2,929"
2025-04-06 03:40:00,"10,006","2,028","2,366","2,729","2,884"
2025-04-06 03:35:00,"10,925","2,005","1,76","4,159",3
2025-04-06 03:30:00,"9,65","2,008","1,601","3,025","3,014"
2025-04-06 03:25:00,"10,78","2,076","2,989","2,69","3,024"
2025-04-06 03:20:00,"9,795","2,076","1,966","2,707","3,046"
2025-04-06 03:15:00,"9,048","2,08","1,103","2,873","2,992"
2025-04-06 03:10:00,"10,893","2,075","3,126","2,698","2,994"
2025-04-06 03:05:00,"10,169","2,011","2,364","2,844","2,951"
2025-04-06 03:00:00,"9,564","2,008","1,741","2,873","2,941"
2025-04-06 02:55:00,"10,222","2,008","1,733","3,568","2,914"
2025-04-06 02:50:00,"10,605","2,047","2,834","3,223","2,502"
2025-04-06 02:45:00,"9,415","2,075","1,918","3,475","1,946"
2025-04-06 02:40:00,"7,698","2,081","1,085","3,452","1,08"
2025-04-06 02:35:00,"10,028","2,08","3,196","3,618","1,136"
2025-04-06 02:30:00,"9,375","2,009","2,225","4,068","1,075"
2025-04-06 02:25:00,"9,153","2,005","1,571","3,973","1,604"
2025-04-06 02:20:00,"11,255","2,004","2,105","4,205","2,941"
2025-04-06 02:15:00,"11,789","2,071","2,747","4,086","2,884"
2025-04-06 02:10:00,"10,879","2,074","1,933","4,015","2,857"
2025-04-06 02:05:00,"10,275","2,075","1,177","4,14","2,885"
2025-04-06 02:00:00,"12,027","2,075","3,138","3,859","2,956"
2025-04-06 01:55:00,"11,247","2,018","2,179","4,139","2,91"
2025-04-06 01:50:00,"10,821","2,002","1,504","4,391","2,926"
2025-04-06 01:45:00,"11,404","2,004","2,31","4,074","3,016"
2025-04-06 01:40:00,"11,106","2,003","2,254","3,874","2,976"
2025-04-06 01:35:00,"10,447","2,058","1,632","3,851","2,905"
2025-04-06 01:30:00,"11,119","2,101","1,902","4,195","2,921"
2025-04-06 01:25:00,"11,696","2,095","3,006","3,883","2,711"
2025-04-06 01:20:00,"10,461","2,095","1,976","4,301","2,09"
2025-04-06 01:15:00,"8,212","2,003","1,124","4,02","1,062"
2025-04-06 01:10:00,"10,099","2,004","2,789","4,24","1,067"
2025-04-06 01:05:00,"9,196","2,006","1,993","4,091","1,104"
2025-04-06 01:00:00,"9,261","2,029","1,14","4,774","1,319"
2025-04-06 00:55:00,"12,588","2,077","2,994","4,655","2,862"
2025-04-06 00:50:00,"11,703","2,072","2,329","4,297","3,006"
2025-04-06 00:45:00,"10,861","2,071","1,704","4,195","2,89"
2025-04-06 00:40:00,"10,649","2,008","1,81","3,942","2,89"
2025-04-06 00:35:00,"12,08","2,003","2,783","4,26","3,034"
2025-04-06 00:30:00,"10,983",2,"1,919","4,194","2,869"
2025-04-06 00:25:00,"10,138","2,076","1,122","3,958","2,982"
2025-04-06 00:20:00,"12,613","2,086","3,14","4,49","2,898"
2025-04-06 00:15:00,"11,425","2,076","2,138","4,152","3,059"
2025-04-06 00:10:00,"10,812","2,076","1,416","4,393","2,927"
2025-04-06 00:05:00,"11,823","2,039","2,452","4,364","2,968"
2025-04-06 00:00:00,"12,061","2,004","2,72","4,415","2,921"
2025-04-05 23:55:00,"10,886","2,006","1,902","4,445","2,532"
2025-04-05 23:50:00,"9,18","2,003","1,177","4,3","1,699"
2025-04-05 23:45:00,"10,726","2,045","3,196","4,45","1,036"
2025-04-05 23:40:00,"9,939","2,075","2,216","4,507","1,141"
2025-04-05 23:35:00,"8,864","2,076","1,52","4,18","1,088"
2025-04-05 23:30:00,"11,021","2,106","2,237","4,543","2,135"
2025-04-05 23:25:00,"11,846","2,01","2,647","4,381","2,807"
2025-04-05 23:20:00,"11,371","2,015","1,892","4,525","2,94"
2025-04-05 23:15:00,"10,421","2,027","1,259","4,237","2,896"
2025-04-05 23:10:00,"12,597","2,016","3,236","4,445","2,902"
2025-04-05 23:05:00,"11,752","2,075","2,182","4,561","2,933"
2025-04-05 23:00:00,"10,882","2,084","1,478","4,4","2,917"
2025-04-05 22:55:00,"12,732","2,077","2,39","5,24","3,025"
2025-04-05 22:50:00,"12,646","2,027","2,666","4,988","2,963"
2025-04-05 22:45:00,"11,371","2,005","1,894","4,482","2,99"
2025-04-05 22:40:00,"10,726","2,005","1,261","4,445","3,014"
2025-04-05 22:35:00,"12,39","2,045","3,175","4,258","2,912"
2025-04-05 22:30:00,"11,718","2,071","2,153","4,627","2,868"
2025-04-05 22:25:00,"10,466","2,072","1,436","4,494","2,461"
2025-04-05 22:20:00,"10,306","2,074","2,168","4,555","1,506"
2025-04-05 22:15:00,"10,646","2,059","3,15","4,374","1,062"
2025-04-05 22:10:00,"10,385","2,033","2,719","4,561","1,073"
2025-04-05 22:05:00,"9,36","2,004","1,938","4,349","1,068"
2025-04-05 22:00:00,"9,91","2,005","1,2","4,297","2,407"
2025-04-05 21:55:00,"12,661","2,035","3,145","4,504","2,977"
2025-04-05 21:50:00,"11,738","2,08","2,166","4,543","2,95"
2025-04-05 21:45:00,"11,199","2,082","1,427","4,717","2,971"
2025-04-05 21:40:00,"12,476","2,124","2,324","5,076","2,953"
2025-04-05 21:35:00,"11,857","2,022","2,129","4,781","2,924"
2025-04-05 21:30:00,"10,81","2,003","1,382","4,476","2,95"
2025-04-05 21:25:00,"12,011","2,006","2,592","4,367","3,044"
2025-04-05 21:20:00,"12,263","2,011","2,555","4,714","2,986"
2025-04-05 21:15:00,"11,601","2,076","1,888","4,608","3,03"
2025-04-05 21:10:00,"11,083","2,076","1,34","4,633","3,032"
2025-04-05 21:05:00,"12,825","2,096","3,044","4,746","2,94"
2025-04-05 21:00:00,"12,037","2,075","2,033","4,892","3,037"
2025-04-05 20:55:00,"11,271","2,008","1,164","5,225","2,873"
2025-04-05 20:50:00,"12,783","2,004","2,903","5,555","2,322"
2025-04-05 20:45:00,"11,372","2,05","2,273","5,609","1,444"
2025-04-05 20:40:00,"10,382","2,066","1,598","5,624","1,092"
2025-04-05 20:35:00,"11,211","2,076","2,094","6,058","0,984"
2025-04-05 20:30:00,"11,425","2,074","2,699","5,579","1,074"
2025-04-05 20:25:00,"11,953","2,074","1,919","5,374","2,586"
2025-04-05 20:20:00,"11,588","2,02","1,27","5,293","3,007"
2025-04-05 20:15:00,"13,582","2,005","3,154","5,468","2,953"
2025-04-05 20:10:00,"12,851","2,005","2,134","5,759","2,954"
2025-04-05 20:05:00,"11,757","2,029","1,368","5,375","2,983"
2025-04-05 20:00:00,"13,317","2,107","2,54","5,568","3,1"
2025-04-05 19:55:00,"12,769","2,111","2,456","5,203","2,998"
2025-04-05 19:50:00,"12,317","2,104","1,778","5,432","3,002"
2025-04-05 19:45:00,"12,222","2,12","1,661","5,377","3,064"
2025-04-05 19:40:00,"13,442","2,017","2,88","5,483","3,062"
2025-04-05 19:35:00,"12,579","2,017","1,963","5,533","3,066"
2025-04-05 19:30:00,"11,661","2,014","1,128","5,494","3,024"
2025-04-05 19:25:00,"13,65","2,071","3,163","5,315","3,101"
2025-04-05 19:20:00,"12,497","2,084","2,24","5,206","2,968"
2025-04-05 19:15:00,"11,886","2,089","1,525","5,736","2,536"
2025-04-05 19:10:00,"11,434","2,082","2,202","5,436","1,714"
2025-04-05 19:05:00,"11,484","2,058","2,741","5,604","1,082"
2025-04-05 19:00:00,"10,35","2,017","1,939","5,302","1,092"
2025-04-05 18:55:00,"9,813","2,027","1,265","5,329","1,193"
2025-04-05 18:50:00,"12,392","2,099","2,988","5,094","2,209"
2025-04-05 18:45:00,"12,709","2,105","2,063","5,603","2,936"
2025-04-05 18:40:00,"11,473","2,099","1,339","5,074","2,959"
2025-04-05 18:35:00,"13,588","2,101","3,013","5,43","3,043"
2025-04-05 18:30:00,"12,559","2,106","2,353","5,117","2,983"
2025-04-05 18:25:00,"12,068","2,035","1,615","5,372","3,047"
2025-04-05 18:20:00,"13,048","2,009","2,527","5,453","3,059"
2025-04-05 18:15:00,"12,438","2,006","2,562","4,842","3,028"
2025-04-05 18:10:00,"12,064","2,017","1,855","5,072","3,118"
2025-04-05 18:05:00,"12,397","2,164","2,048","5,137","3,048"
2025-04-05 18:00:00,"14,308","2,29","2,797","6,089","3,131"
2025-04-05 17:55:00,"12,981","2,351","2,07","5,518","3,042"
2025-04-05 17:50:00,"12,725","2,294","1,674","5,666","3,091"
2025-04-05 17:45:00,"13,269","2,261","2,389","5,508","3,112"
2025-04-05 17:40:00,"12,102","2,188","1,246","5,68","2,987"
2025-04-05 17:35:00,"11,615","2,192","0,828","5,837","2,758"
2025-04-05 17:30:00,"10,589","2,165","0,446","6,06","1,916"
2025-04-05 17:25:00,"10,07","2,274","0,446","6,232","1,117"
2025-04-05 17:20:00,"9,561","2,32","0,446","5,689","1,106"
2025-04-05 17:15:00,"9,397","2,225","0,449","5,626","1,097"
2025-04-05 17:10:00,"10,626","2,524","0,445","5,674","1,982"
2025-04-05 17:05:00,"11,63","2,545","0,445","5,714","2,926"
2025-04-05 17:00:00,"11,424","2,232","0,445","5,71","3,038"
2025-04-05 16:55:00,"11,398","2,243","0,445","5,419","3,289"
2025-04-05 16:50:00,"12,216","2,246","0,445","6,097","3,428"
2025-04-05 16:45:00,"11,848","2,273","0,445","5,712","3,42"
2025-04-05 16:40:00,"11,692","2,449","0,445","5,311","3,487"
2025-04-05 16:35:00,"11,822","2,387","0,444","5,525","3,466"
2025-04-05 16:30:00,"11,646","2,358","0,445","5,366","3,478"
2025-04-05 16:25:00,"11,578","2,394","0,446","5,216","3,523"
2025-04-05 16:20:00,"11,705","2,428","0,444","5,294","3,539"
2025-04-05 16:15:00,"12,742","2,61","0,583","6,065","3,484"
2025-04-05 16:10:00,"14,175","2,404","2,502","5,84","3,43"
2025-04-05 16:05:00,"13,396","2,366","1,808","5,687","3,536"
2025-04-05 16:00:00,"12,578","2,446","1,681","5,088","3,362"
2025-04-05 15:55:00,"14,075","2,492","2,531","5,646","3,407"
2025-04-05 15:50:00,"12,775","2,508","1,861","5,557","2,85"
2025-04-05 15:45:00,"11,325","2,45","1,55","5,389","1,937"
2025-04-05 15:40:00,"12,23","2,455","2,789","5,384","1,602"
2025-04-05 15:35:00,"11,5","2,456","1,952","5,448","1,642"
2025-04-05 15:30:00,"10,458","2,466","1,21","5,117","1,666"
2025-04-05 15:25:00,"14,004","2,532","2,828","5,308","3,338"
2025-04-05 15:20:00,"13,6","2,89","1,957","5,222","3,532"
2025-04-05 15:15:00,"12,716","2,668","1,198","5,268","3,583"
2025-04-05 15:10:00,"14,127","2,458","2,632","5,519","3,517"
2025-04-05 15:05:00,"14,317","2,468","1,92","6,264","3,667"
2025-04-05 15:00:00,"14,462","2,438","1,336","6,474","4,214"
2025-04-05 14:55:00,"15,23","2,426","2,939","5,513","4,352"
2025-04-05 14:50:00,"14,201","2,64","2,008","5,263","4,291"
2025-04-05 14:45:00,"14,862","3,708","1,146","5,663","4,345"
2025-04-05 14:40:00,"16,287","3,716","2,789","5,258","4,524"
2025-04-05 14:35:00,"15,606","3,965","1,967","5,29","4,384"
2025-04-05 14:30:00,"15,045","3,784","1,309","5,176","4,777"
2025-04-05 14:25:00,"17,116","3,9","3,11","5,321","4,784"
2025-04-05 14:20:00,"17,013","3,778","2,122","5,758","5,357"
2025-04-05 14:15:00,"14,869","3,763","1,345","5,376","4,384"
2025-04-05 14:10:00,"15,625","4,13","2,724","5,432","3,34"
2025-04-05 14:05:00,"15,209","4,15","2,502","5,184","3,373"
2025-04-05 14:00:00,"14,036","4,09","1,906","5,148","2,891"
2025-04-05 13:55:00,"14,107","4,393","1,439","5,213","3,06"
2025-04-05 13:50:00,"16,31","4,097","2,976","5,269","3,967"
2025-04-05 13:45:00,"17,356","4,12","3,268","5,376","4,594"
2025-04-05 13:40:00,"16,714","3,968","2,562","5,362","4,822"
2025-04-05 13:35:00,"16,051","4,158","1,904","5,19","4,8"
2025-04-05 13:30:00,"14,719","3,803","1,528","5,304","4,085"
2025-04-05 13:25:00,"16,725","4,103","2,534","5,742","4,346"
2025-04-05 13:20:00,"17,039","4,468","2,412","5,368","4,793"
2025-04-05 13:15:00,"17,121","4,628","2,136","5,449","4,909"
2025-04-05 13:10:00,"20,053","5,566","4,217","5,579","4,691"
2025-04-05 13:05:00,"19,061","6,358","3,064","5,116","4,526"
2025-04-05 13:00:00,"16,918","4,82","2,222","5,659","4,217"
2025-04-05 12:55:00,"16,828","4,152","3,532","5,479","3,665"
2025-04-05 12:50:00,"16,363","4,109","3,546","5,34","3,37"
2025-04-05 12:45:00,"14,714","4,201","2,992","5,138","2,382"
2025-04-05 12:40:00,"14,724","4,474","1,855","6,164","2,23"
2025-04-05 12:35:00,"17,19","4,862","3,786","6,319","2,22"
2025-04-05 12:30:00,"15,765","4,846","3,24","5,184","2,496"
2025-04-05 12:25:00,"16,884","5,125","2,342","5,056","4,361"
2025-04-05 12:20:00,"17,399","5,005","3,064","5,198","4,132"
2025-04-05 12:15:00,"17,712","3,799","3,602","6,125","4,187"
2025-04-05 12:10:00,"14,295","3,295","1,938","4,889","4,17"
2025-04-05 12:05:00,"14,367","3,796","1,49","4,903","4,175"
2025-04-05 12:00:00,"16,02","3,74","2,912","4,946","4,421"
2025-04-05 11:55:00,"15,792","4,013","2,053","5,416","4,309"
2025-04-05 11:50:00,"14,172","3,582","1,177","5,192","4,222"
2025-04-05 11:45:00,"17,052","3,965","2,885","5,839","4,362"
2025-04-05 11:40:00,"15,965","3,655","2,009","5,978","4,321"
2025-04-05 11:35:00,"14,909","3,756","1,22","5,606","4,326"
2025-04-05 11:30:00,"16,107","3,802","3,023","4,957","4,326"
2025-04-05 11:25:00,"16,957","4,295","2,116","5,381","5,164"
2025-04-05 11:20:00,"17,726","5,197","1,236","4,939","6,355"
2025-04-05 11:15:00,"18,52","5,566","2,803","4,876","5,275"
2025-04-05 11:10:00,"18,08","3,943","2,11","5,37","6,659"
2025-04-05 11:05:00,"16,65","3,972","1,181","4,687","6,81"
2025-04-05 11:00:00,"18,553","4,049","3,034","4,588","6,882"
2025-04-05 10:55:00,"18,332","4,028","2,272","4,045","7,986"
2025-04-05 10:50:00,"19,339","4,566","1,553","4,042","9,18"
2025-04-05 10:45:00,"19,814","4,072","2,327","3,866","9,551"
2025-04-05 10:40:00,"19,953","4,253","2,526","3,734","9,439"
2025-04-05 10:35:00,"20,156","5,041","2,062","3,677","9,378"
2025-04-05 10:30:00,"20,704","4,67","2,632","3,702","9,7"
2025-04-05 10:25:00,"22,499","5,616","3,554","3,894","9,434"
2025-04-05 10:20:00,"22,266","6,97","2,005","3,821","9,472"
2025-04-05 10:15:00,"20,364","5,791","1,322","3,75","9,5"
2025-04-05 10:10:00,"21,31","5,195","2,833","3,772","9,511"
2025-04-05 10:05:00,"20,897","4,576","3,052","3,558","9,712"
2025-04-05 10:00:00,"20,524","4,793","2,341","3,786","9,605"
2025-04-05 09:55:00,"21,295","5,004","2,545","4,147","9,599"
2025-04-05 09:50:00,"20,839","5,418","1,89","3,899","9,631"
2025-04-05 09:45:00,"20,304","5,447","1,549","3,62","9,689"
2025-04-05 09:40:00,"20,385","4,963","3,012","3,634","8,777"
2025-04-05 09:35:00,"18,217","5,035","2,032","3,496","7,654"
2025-04-05 09:30:00,"17,386","5,074","1,088","3,52","7,704"
2025-04-05 09:25:00,"19,394","5,078","3,126","3,536","7,654"
2025-04-05 09:20:00,"20,58","4,981","2,227","4,03","9,342"
2025-04-05 09:15:00,"19,833","4,972","1,463","3,703","9,695"
2025-04-05 09:10:00,"21,594","5,027","2,496","3,856","10,217"
2025-04-05 09:05:00,"21,447","5,23","2,604","3,444","10,17"
2025-04-05 09:00:00,"20,879","5,088","1,955","4,006","9,833"
2025-04-05 08:55:00,"20,275","5,089","1,412","4,444","9,329"
2025-04-05 08:50:00,"20,925","5,281","3,083","3,331","9,228"
2025-04-05 08:45:00,"20,117","5,909","2,068","3,037","9,107"
2025-04-05 08:40:00,"18,429","5,305","1,196","2,832","9,096"
2025-04-05 08:35:00,"18,936","4,984","3,089","2,818","8,048"
2025-04-05 08:30:00,"15,915","5,029","2,435","2,726","5,722"
2025-04-05 08:25:00,"15,229","5,047","1,795","2,94","5,447"
2025-04-05 08:20:00,"14,249","5,048","1,774","2,634","4,794"
2025-04-05 08:15:00,"15,151","5,293","3,016","2,712","4,132"
2025-04-05 08:10:00,"14,122","4,931","2,778","2,818","3,595"
2025-04-05 08:05:00,"11,396","4,787","1,128","2,953","2,526"
2025-04-05 08:00:00,"13,213","4,754","3,25","2,562","2,646"
2025-04-05 07:55:00,"13,216","4,822","2,922","2,557","2,914"
2025-04-05 07:50:00,"13,037","4,854","2,772","2,59","2,82"
2025-04-05 07:45:00,"13,327","4,828","2,252","2,98","3,266"
2025-04-05 07:40:00,"13,205","4,799","2,478","2,786","3,14"
2025-04-05 07:35:00,"13,07","4,746","1,903","3,101","3,319"
2025-04-05 07:30:00,"12,069","4,776","1,475","2,641","3,178"
2025-04-05 07:25:00,"13,399","4,787","2,627","2,732","3,252"
2025-04-05 07:20:00,"13,424","4,912","2,551","2,658","3,301"
2025-04-05 07:15:00,"13,895","5,018","2,737","2,816","3,324"
2025-04-05 07:10:00,"13,625","4,741","2,79","2,82","3,272"
2025-04-05 07:05:00,"11,707","2,621","2,978","2,8","3,305"
2025-04-05 07:00:00,"11,565","2,557","3,097","2,669","3,242"
2025-04-05 06:55:00,"11,678","2,81","2,818","2,747","3,302"
2025-04-05 06:50:00,"10,755","2,921","2,131","2,591","3,11"
2025-04-05 06:45:00,"10,709","3,379","1,813","2,855","2,66"
2025-04-05 06:40:00,"10,058","3,822","1,56","2,854","1,822"
2025-04-05 06:35:00,"11,195","3,78","3,235","2,826","1,354"
