Date,Consumption [kW],MCB 1401 [kW],MCB 1501 [kW]
2025-06-02 10:50:00,0,"8,711","20,084"
2025-06-02 10:45:00,0,"8,875","20,011"
2025-06-02 10:40:00,0,"9,048","19,87"
2025-06-02 10:35:00,0,"9,97","19,489"
2025-06-02 10:30:00,0,"8,446","19,218"
2025-06-02 10:25:00,0,"7,89","20,359"
2025-06-02 10:20:00,0,"8,008","20,195"
2025-06-02 10:15:00,0,"7,948","19,192"
2025-06-02 10:10:00,0,"7,805","18,602"
2025-06-02 10:05:00,0,"7,643","17,945"
2025-06-02 10:00:00,0,"7,429","17,311"
2025-06-02 09:55:00,0,"7,315","16,756"
2025-06-02 09:50:00,0,"7,052","16,025"
2025-06-02 09:45:00,0,"7,169","16,452"
2025-06-02 09:40:00,0,"6,883","16,597"
2025-06-02 09:35:00,0,"7,051","16,758"
2025-06-02 09:30:00,0,"7,162","16,89"
2025-06-02 09:25:00,0,"7,274","16,354"
2025-06-02 09:20:00,0,"6,78","15,892"
2025-06-02 09:15:00,0,"6,742","15,616"
2025-06-02 09:10:00,0,"6,84","15,774"
2025-06-02 09:05:00,0,"6,666","15,997"
2025-06-02 09:00:00,0,"6,894","15,842"
2025-06-02 08:55:00,0,"6,786","16,559"
2025-06-02 08:50:00,0,"6,714","15,706"
2025-06-02 08:45:00,0,"6,702","15,029"
2025-06-02 08:40:00,0,"6,889","15,575"
2025-06-02 08:35:00,0,"6,786","15,35"
2025-06-02 08:30:00,0,"6,654","15,024"
2025-06-02 08:25:00,0,"6,641","14,296"
2025-06-02 08:20:00,0,"6,79","13,866"
2025-06-02 08:15:00,0,"6,301","12,989"
2025-06-02 08:10:00,0,"6,109","13,066"
2025-06-02 08:05:00,0,"5,977","12,566"
2025-06-02 08:00:00,0,"6,005","12,684"
2025-06-02 07:55:00,0,"6,22","12,689"
2025-06-02 07:50:00,0,"5,736","12,941"
2025-06-02 07:45:00,0,"5,454","12,623"
2025-06-02 07:40:00,0,"5,484","12,667"
2025-06-02 07:35:00,0,"5,485","12,245"
2025-06-02 07:30:00,0,"5,059","12,329"
2025-06-02 07:25:00,0,"4,853","12,098"
2025-06-02 07:20:00,0,"4,954","11,951"
2025-06-02 07:15:00,0,"5,123","12,38"
2025-06-02 07:10:00,0,"5,197","12,187"
2025-06-02 07:05:00,0,"4,974","11,909"
2025-06-02 07:00:00,0,"5,058","12,301"
2025-06-02 06:55:00,0,"5,273","11,999"
2025-06-02 06:50:00,0,"5,153","12,319"
2025-06-02 06:45:00,0,"4,961","11,716"
2025-06-02 06:40:00,0,"4,236","11,102"
2025-06-02 06:35:00,0,"4,03","11,243"
2025-06-02 06:30:00,0,"3,428","11,354"
2025-06-02 06:25:00,0,"3,186","11,398"
2025-06-02 06:20:00,0,"3,286","11,612"
2025-06-02 06:15:00,0,"3,374","11,462"
2025-06-02 06:10:00,0,"3,54","11,116"
2025-06-02 06:05:00,0,"3,126","11,279"
2025-06-02 06:00:00,0,"3,229","11,628"
2025-06-02 05:55:00,0,"3,274","11,137"
2025-06-02 05:50:00,0,"3,608","8,974"
2025-06-02 05:45:00,0,"3,142","7,798"
2025-06-02 05:40:00,0,"2,689","7,859"
2025-06-02 05:35:00,0,"2,701","8,128"
2025-06-02 05:30:00,0,"2,954","7,825"
2025-06-02 05:25:00,0,"2,903","7,829"
2025-06-02 05:20:00,0,"2,707","7,708"
2025-06-02 05:15:00,0,"2,752","8,008"
2025-06-02 05:10:00,0,"2,866","8,084"
2025-06-02 05:05:00,0,"2,812","8,087"
2025-06-02 05:00:00,0,"2,819","8,316"
2025-06-02 04:55:00,0,"2,68","8,017"
2025-06-02 04:50:00,0,"2,43","7,865"
2025-06-02 04:45:00,0,"2,176","7,889"
2025-06-02 04:40:00,0,"2,471","7,888"
2025-06-02 04:35:00,0,"2,218","7,74"
2025-06-02 04:30:00,0,"2,436","8,208"
2025-06-02 04:25:00,0,"2,221","8,05"
2025-06-02 04:20:00,0,"2,209","7,735"
2025-06-02 04:15:00,0,"2,466","7,799"
2025-06-02 04:10:00,0,"2,333","7,895"
2025-06-02 04:05:00,0,"2,243","7,858"
2025-06-02 04:00:00,0,"2,156","8,016"
2025-06-02 03:55:00,0,"2,334","7,871"
2025-06-02 03:50:00,0,"2,368","7,822"
2025-06-02 03:45:00,0,"2,33","7,912"
2025-06-02 03:40:00,0,"2,118","7,788"
2025-06-02 03:35:00,0,"2,153","7,988"
2025-06-02 03:30:00,0,"2,364","7,825"
2025-06-02 03:25:00,0,"2,464","7,967"
2025-06-02 03:20:00,0,"2,168","7,8"
2025-06-02 03:15:00,0,"2,119","7,973"
2025-06-02 03:10:00,0,"2,324","8,077"
2025-06-02 03:05:00,0,"2,352","7,824"
2025-06-02 03:00:00,0,"2,564","7,897"
2025-06-02 02:55:00,0,"2,399","7,793"
2025-06-02 02:50:00,0,"2,137","8,026"
2025-06-02 02:45:00,0,"2,5","8,053"
2025-06-02 02:40:00,0,"2,272","7,934"
2025-06-02 02:35:00,0,"2,114","7,781"
2025-06-02 02:30:00,0,"2,111","7,842"
2025-06-02 02:25:00,0,"2,22","7,769"
2025-06-02 02:20:00,0,"2,454","8,302"
2025-06-02 02:15:00,0,"2,3","7,792"
2025-06-02 02:10:00,0,"2,154","7,613"
2025-06-02 02:05:00,0,"2,105","7,774"
2025-06-02 02:00:00,0,"2,496","7,912"
2025-06-02 01:55:00,0,"2,072","8,008"
2025-06-02 01:50:00,0,"2,167","7,811"
2025-06-02 01:45:00,0,"2,06","7,876"
2025-06-02 01:40:00,0,"2,372","7,712"
2025-06-02 01:35:00,0,"2,218","7,634"
2025-06-02 01:30:00,0,"2,183","7,986"
2025-06-02 01:25:00,0,"2,261","8,084"
2025-06-02 01:20:00,0,"2,257","7,866"
2025-06-02 01:15:00,0,"2,318","7,886"
2025-06-02 01:10:00,0,"2,095","7,492"
2025-06-02 01:05:00,0,"2,166","7,261"
2025-06-02 01:00:00,0,"2,149","7,474"
2025-06-02 00:55:00,0,"2,242","7,571"
2025-06-02 00:50:00,0,"2,237","7,54"
2025-06-02 00:45:00,0,"2,192","7,375"
2025-06-02 00:40:00,0,"2,417","7,522"
2025-06-02 00:35:00,0,"2,441","7,405"
2025-06-02 00:30:00,0,"2,432","7,537"
2025-06-02 00:25:00,0,"2,276","7,247"
2025-06-02 00:20:00,0,"2,207","7,54"
2025-06-02 00:15:00,0,"2,471","7,661"
2025-06-02 00:10:00,0,"2,34","7,423"
2025-06-02 00:05:00,0,"2,452","7,243"
2025-06-02 00:00:00,0,"2,33","7,489"
2025-06-01 23:55:00,0,"2,516","7,381"
2025-06-01 23:50:00,0,"2,315","7,55"
2025-06-01 23:45:00,0,"2,437","7,524"
2025-06-01 23:40:00,0,"2,28","7,5"
2025-06-01 23:35:00,0,"2,345","7,398"
2025-06-01 23:30:00,0,"2,4","7,512"
2025-06-01 23:25:00,0,"2,473","7,6"
2025-06-01 23:20:00,0,"2,316","7,369"
2025-06-01 23:15:00,0,"2,36","7,346"
2025-06-01 23:10:00,0,"2,282","7,516"
2025-06-01 23:05:00,0,"2,347","7,32"
2025-06-01 23:00:00,0,"2,414","7,664"
2025-06-01 22:55:00,0,"2,416","7,601"
2025-06-01 22:50:00,0,"2,25","7,38"
2025-06-01 22:45:00,0,"2,508","7,314"
2025-06-01 22:40:00,0,"2,626","7,45"
2025-06-01 22:35:00,0,"2,597","7,643"
2025-06-01 22:30:00,0,"2,465","7,73"
2025-06-01 22:25:00,0,"2,383","7,429"
2025-06-01 22:20:00,0,"2,441","7,238"
2025-06-01 22:15:00,0,"2,627","7,261"
2025-06-01 22:10:00,0,"2,382","7,748"
2025-06-01 22:05:00,0,"2,4","7,796"
2025-06-01 22:00:00,0,"2,419","7,624"
2025-06-01 21:55:00,0,"2,556","7,564"
2025-06-01 21:50:00,0,"2,458","7,456"
2025-06-01 21:45:00,0,"2,418","7,7"
2025-06-01 21:40:00,0,"2,353","7,802"
2025-06-01 21:35:00,0,"2,528","7,388"
2025-06-01 21:30:00,0,"2,557","7,516"
2025-06-01 21:25:00,0,"2,444","7,7"
2025-06-01 21:20:00,0,"2,428","7,586"
2025-06-01 21:15:00,0,"2,389","7,596"
2025-06-01 21:10:00,0,"2,668","7,693"
2025-06-01 21:05:00,0,"2,424","7,612"
2025-06-01 21:00:00,0,"2,389","7,47"
2025-06-01 20:55:00,0,"2,351","7,732"
2025-06-01 20:50:00,0,"2,598","7,526"
2025-06-01 20:45:00,0,"2,57","7,638"
2025-06-01 20:40:00,0,"2,471","7,51"
2025-06-01 20:35:00,0,"2,624","7,702"
2025-06-01 20:30:00,0,"2,857","7,561"
2025-06-01 20:25:00,0,"2,91","7,583"
2025-06-01 20:20:00,0,"3,546","7,736"
2025-06-01 20:15:00,0,"2,723","7,392"
2025-06-01 20:10:00,0,"3,122","7,451"
2025-06-01 20:05:00,0,"2,202","7,79"
2025-06-01 20:00:00,0,"2,498","7,736"
2025-06-01 19:55:00,0,"2,269","7,548"
2025-06-01 19:50:00,0,"2,5","7,615"
2025-06-01 19:45:00,0,"2,238","7,495"
2025-06-01 19:40:00,0,"2,424","7,651"
2025-06-01 19:35:00,0,"2,347","7,894"
2025-06-01 19:30:00,0,"2,323","7,654"
2025-06-01 19:25:00,0,"2,328","7,585"
2025-06-01 19:20:00,0,"2,21","7,691"
2025-06-01 19:15:00,0,"2,494","7,49"
2025-06-01 19:10:00,0,"2,375","7,376"
2025-06-01 19:05:00,0,"2,179","7,805"
2025-06-01 19:00:00,0,"2,267","7,834"
2025-06-01 18:55:00,0,"2,377","7,781"
2025-06-01 18:50:00,0,"2,359","7,73"
2025-06-01 18:45:00,0,"2,132","7,386"
2025-06-01 18:40:00,0,"2,131","7,784"
2025-06-01 18:35:00,0,"2,394","7,475"
2025-06-01 18:30:00,0,"3,174","7,686"
2025-06-01 18:25:00,0,"2,842","7,883"
2025-06-01 18:20:00,0,"2,845","7,633"
2025-06-01 18:15:00,0,"3,101","7,622"
2025-06-01 18:10:00,0,"3,16","7,576"
2025-06-01 18:05:00,0,"2,91","7,542"
2025-06-01 18:00:00,0,"2,74","7,876"
2025-06-01 17:55:00,0,"2,742","8,11"
2025-06-01 17:50:00,0,"2,827","7,488"
2025-06-01 17:45:00,0,"3,29","7,457"
2025-06-01 17:40:00,0,"2,284","7,44"
2025-06-01 17:35:00,0,"2,222","7,808"
2025-06-01 17:30:00,0,"2,293","7,321"
2025-06-01 17:25:00,0,"2,509","7,544"
2025-06-01 17:20:00,0,"2,389","7,78"
2025-06-01 17:15:00,0,"2,22","7,722"
2025-06-01 17:10:00,0,"2,286","7,632"
2025-06-01 17:05:00,0,"2,256","7,429"
2025-06-01 17:00:00,0,"2,641","7,325"
2025-06-01 16:55:00,0,"2,162","7,688"
2025-06-01 16:50:00,0,"2,044","7,752"
2025-06-01 16:45:00,0,"2,005","8,284"
2025-06-01 16:40:00,0,"2,057","8,107"
2025-06-01 16:35:00,0,"2,122","8,125"
2025-06-01 16:30:00,0,"2,066","8,12"
2025-06-01 16:25:00,0,"2,077","8,18"
2025-06-01 16:20:00,0,"2,106","8,61"
2025-06-01 16:15:00,0,"2,402","8,508"
2025-06-01 16:10:00,0,"2,461","7,961"
2025-06-01 16:05:00,0,"2,898","8,003"
2025-06-01 16:00:00,0,"2,72","8,201"
2025-06-01 15:55:00,0,"2,749","8,42"
2025-06-01 15:50:00,0,"2,876","8,112"
2025-06-01 15:45:00,0,"2,818","8,383"
2025-06-01 15:40:00,0,"2,748","8,185"
2025-06-01 15:35:00,0,"2,594","8,326"
2025-06-01 15:30:00,0,"2,315","8,322"
2025-06-01 15:25:00,0,"2,179","8,189"
2025-06-01 15:20:00,0,"2,286","8,197"
2025-06-01 15:15:00,0,"2,138","8,437"
2025-06-01 15:10:00,0,"2,102","8,278"
2025-06-01 15:05:00,0,"2,298","8,293"
2025-06-01 15:00:00,0,"2,111","8,208"
2025-06-01 14:55:00,0,"2,311","8,894"
2025-06-01 14:50:00,0,"1,982","8,138"
2025-06-01 14:45:00,0,"2,15","8,236"
2025-06-01 14:40:00,0,"2,173","8,549"
2025-06-01 14:35:00,0,"2,156","8,216"
2025-06-01 14:30:00,0,"2,18","8,066"
2025-06-01 14:25:00,0,"2,039","8,131"
2025-06-01 14:20:00,0,"2,33","8,161"
2025-06-01 14:15:00,0,"2,182","8,814"
2025-06-01 14:10:00,0,"2,203","8,092"
2025-06-01 14:05:00,0,"1,978","8,38"
2025-06-01 14:00:00,0,"2,226","8,047"
2025-06-01 13:55:00,0,"3,298","8,119"
2025-06-01 13:50:00,0,"4,228","8,592"
2025-06-01 13:45:00,0,"4,355","8,242"
2025-06-01 13:40:00,0,"4,34","8,096"
2025-06-01 13:35:00,0,"4,282","8,242"
2025-06-01 13:30:00,0,"4,468","8,196"
2025-06-01 13:25:00,0,"4,474","8,623"
2025-06-01 13:20:00,0,"4,619","8,185"
2025-06-01 13:15:00,0,"4,164","8,268"
2025-06-01 13:10:00,0,"4,052","8,453"
2025-06-01 13:05:00,0,"3,847","8,605"
2025-06-01 13:00:00,0,"3,81","8,65"
2025-06-01 12:55:00,0,"3,754","8,224"
2025-06-01 12:50:00,0,"4,643","7,986"
2025-06-01 12:45:00,0,"3,508","8,144"
2025-06-01 12:40:00,0,"3,942","8,622"
2025-06-01 12:35:00,0,"3,482","8,398"
2025-06-01 12:30:00,0,"4,739","8,086"
2025-06-01 12:25:00,0,"4,649","8,316"
2025-06-01 12:20:00,0,"4,368","8,142"
2025-06-01 12:15:00,0,"4,514","8,417"
2025-06-01 12:10:00,0,"4,798","8,368"
2025-06-01 12:05:00,0,"5,042","8,21"
2025-06-01 12:00:00,0,"4,973","8,335"
2025-06-01 11:55:00,0,"4,823","8,179"
2025-06-01 11:50:00,0,"5,053","8,498"
2025-06-01 11:45:00,0,"4,292","8,318"
2025-06-01 11:40:00,0,"3,277","8,358"
2025-06-01 11:35:00,0,"2,154","8,318"
2025-06-01 11:30:00,0,"2,142","8,394"
2025-06-01 11:25:00,0,"2,111","8,641"
2025-06-01 11:20:00,0,"2,201","8,502"
2025-06-01 11:15:00,0,"2,17","8,45"
2025-06-01 11:10:00,0,"2,134","8,527"
2025-06-01 11:05:00,0,"2,039","8,766"
2025-06-01 11:00:00,0,"2,294","8,55"
2025-06-01 10:55:00,0,"2,191","8,314"
2025-06-01 10:50:00,0,"2,209","8,312"
2025-06-01 10:45:00,0,"2,286","8,501"
2025-06-01 10:40:00,0,"2,296","8,789"
2025-06-01 10:35:00,0,"2,491","8,58"
2025-06-01 10:30:00,0,"2,644","8,69"
2025-06-01 10:25:00,0,"2,158","8,56"
2025-06-01 10:20:00,0,"2,128","8,686"
2025-06-01 10:15:00,0,"2,222","8,891"
2025-06-01 10:10:00,0,"2,339","8,477"
2025-06-01 10:05:00,0,"2,318","8,956"
2025-06-01 10:00:00,0,"2,204","8,603"
2025-06-01 09:55:00,0,"2,243","8,572"
2025-06-01 09:50:00,0,"2,268","8,867"
2025-06-01 09:45:00,0,"2,389","8,776"
2025-06-01 09:40:00,0,"2,138","8,666"
2025-06-01 09:35:00,0,"2,004","8,83"
2025-06-01 09:30:00,0,"2,1","11,843"
2025-06-01 09:25:00,0,"2,113","12,305"
2025-06-01 09:20:00,0,"1,958","11,297"
2025-06-01 09:15:00,0,"2,024","11,04"
2025-06-01 09:10:00,0,"1,903","11,352"
2025-06-01 09:05:00,0,"2,072","11,657"
2025-06-01 09:00:00,0,"2,084","10,909"
2025-06-01 08:55:00,0,"1,978","11,346"
2025-06-01 08:50:00,0,"1,973","11,892"
2025-06-01 08:45:00,0,"2,189","11,37"
2025-06-01 08:40:00,0,"2,174","11,357"
2025-06-01 08:35:00,0,"1,986","10,472"
2025-06-01 08:30:00,0,"2,021","10,091"
2025-06-01 08:25:00,0,"1,937","10,829"
2025-06-01 08:20:00,0,"2,242","10,517"
2025-06-01 08:15:00,0,"2,053","10,712"
2025-06-01 08:10:00,0,"2,051","10,254"
2025-06-01 08:05:00,0,"2,248","10,252"
2025-06-01 08:00:00,0,"2,315","9,73"
2025-06-01 07:55:00,0,"2,291","9,15"
2025-06-01 07:50:00,0,"2,124","10,555"
2025-06-01 07:45:00,0,"2,172","10,355"
2025-06-01 07:40:00,0,"2,298","10,152"
2025-06-01 07:35:00,0,"2,579","10,247"
2025-06-01 07:30:00,0,"2,326","10,134"
2025-06-01 07:25:00,0,"2,682","9,989"
2025-06-01 07:20:00,0,"2,524","8,934"
2025-06-01 07:15:00,0,"2,854","8,155"
2025-06-01 07:10:00,0,"2,674","7,919"
2025-06-01 07:05:00,0,"2,291","8,099"
2025-06-01 07:00:00,0,"2,3","8,18"
2025-06-01 06:55:00,0,"2,335","7,968"
2025-06-01 06:50:00,0,"2,642","8,072"
2025-06-01 06:45:00,0,"2,178","7,982"
2025-06-01 06:40:00,0,"2,246","8,278"
2025-06-01 06:35:00,0,"2,07","8,077"
2025-06-01 06:30:00,0,"2,416","8,028"
2025-06-01 06:25:00,0,"2,104","7,867"
2025-06-01 06:20:00,0,"2,028","8,364"
2025-06-01 06:15:00,0,"2,068","8,28"
2025-06-01 06:10:00,0,"2,123","8,63"
2025-06-01 06:05:00,0,"2,296","7,638"
2025-06-01 06:00:00,0,"1,974","7,631"
2025-06-01 05:55:00,0,"2,06","7,771"
2025-06-01 05:50:00,0,"2,177","8,038"
2025-06-01 05:45:00,0,"2,255","7,872"
2025-06-01 05:40:00,0,"2,179","8,203"
2025-06-01 05:35:00,0,"2,018","7,616"
2025-06-01 05:30:00,0,"2,078","7,541"
2025-06-01 05:25:00,0,"2,11","7,817"
2025-06-01 05:20:00,0,"2,252","8,056"
2025-06-01 05:15:00,0,"1,999","7,639"
2025-06-01 05:10:00,0,"2,068","7,609"
2025-06-01 05:05:00,0,"2,407","7,712"
2025-06-01 05:00:00,0,"2,308","7,741"
2025-06-01 04:55:00,0,"2,448","7,848"
2025-06-01 04:50:00,0,"2,149","7,739"
2025-06-01 04:45:00,0,"2,372","7,828"
2025-06-01 04:40:00,0,"2,178","7,561"
2025-06-01 04:35:00,0,"2,48","7,655"
2025-06-01 04:30:00,0,"2,183","7,723"
2025-06-01 04:25:00,0,"2,19","8,45"
2025-06-01 04:20:00,0,"2,192","7,784"
2025-06-01 04:15:00,0,"2,588","7,564"
2025-06-01 04:10:00,0,"2,506","7,77"
2025-06-01 04:05:00,0,"2,526","7,696"
2025-06-01 04:00:00,0,"2,729","7,44"
2025-06-01 03:55:00,0,"2,768","8,076"
2025-06-01 03:50:00,0,"2,874","7,7"
2025-06-01 03:45:00,0,"2,154","7,82"
2025-06-01 03:40:00,0,"2,285","7,606"
2025-06-01 03:35:00,0,"2,272","7,469"
2025-06-01 03:30:00,0,"2,224","7,916"
2025-06-01 03:25:00,0,"2,2","7,88"
2025-06-01 03:20:00,0,"2,362","7,699"
2025-06-01 03:15:00,0,"2,24","7,547"
2025-06-01 03:10:00,0,"2,398","7,628"
2025-06-01 03:05:00,0,"2,521","7,914"
2025-06-01 03:00:00,0,"2,48","7,926"
2025-06-01 02:55:00,0,"2,234","7,774"
2025-06-01 02:50:00,0,"2,257","7,602"
2025-06-01 02:45:00,0,"2,4","7,544"
2025-06-01 02:40:00,0,"2,62","7,602"
2025-06-01 02:35:00,0,"2,3","7,901"
2025-06-01 02:30:00,0,"2,207","7,745"
2025-06-01 02:25:00,0,"2,261","7,828"
2025-06-01 02:20:00,0,"2,495","7,646"
2025-06-01 02:15:00,0,"2,305","7,945"
2025-06-01 02:10:00,0,"2,164","7,688"
2025-06-01 02:05:00,0,"2,24","7,978"
2025-06-01 02:00:00,0,"2,478","7,564"
2025-06-01 01:55:00,0,"2,946","7,61"
2025-06-01 01:50:00,0,"2,203","7,596"
2025-06-01 01:45:00,0,"2,18","7,932"
2025-06-01 01:40:00,0,"2,182","7,754"
2025-06-01 01:35:00,0,"2,525","7,646"
2025-06-01 01:30:00,0,"2,256","7,421"
2025-06-01 01:25:00,0,"2,17","7,879"
2025-06-01 01:20:00,0,"2,188","7,744"
2025-06-01 01:15:00,0,"2,417","7,64"
2025-06-01 01:10:00,0,"2,561","7,798"
2025-06-01 01:05:00,0,"2,161","7,702"
2025-06-01 01:00:00,0,"2,125","7,76"
2025-06-01 00:55:00,0,"2,344","7,718"
2025-06-01 00:50:00,0,"2,299","7,524"
2025-06-01 00:45:00,0,"2,492","7,904"
2025-06-01 00:40:00,0,"2,232","7,792"
2025-06-01 00:35:00,0,"2,344","7,759"
2025-06-01 00:30:00,0,"2,392","7,805"
2025-06-01 00:25:00,0,"2,483","7,891"
2025-06-01 00:20:00,0,"2,342","8,034"
2025-06-01 00:15:00,0,"2,375","7,706"
2025-06-01 00:10:00,0,"2,353","8,099"
2025-06-01 00:05:00,0,"2,399","7,873"
2025-06-01 00:00:00,0,"2,461","7,808"
2025-05-31 23:55:00,0,"2,521","7,774"
2025-05-31 23:50:00,0,"2,297","7,649"
2025-05-31 23:45:00,0,"2,383","8,3"
2025-05-31 23:40:00,0,"2,452","7,889"
2025-05-31 23:35:00,0,"2,495","7,702"
2025-05-31 23:30:00,0,"2,246","8,298"
2025-05-31 23:25:00,0,"2,312","7,817"
2025-05-31 23:20:00,0,"2,392","7,792"
2025-05-31 23:15:00,0,"2,432","7,848"
2025-05-31 23:10:00,0,"2,316","7,781"
2025-05-31 23:05:00,0,"2,269","7,873"
2025-05-31 23:00:00,0,"2,26","8,046"
2025-05-31 22:55:00,0,"2,646","7,771"
2025-05-31 22:50:00,0,"2,31","7,841"
2025-05-31 22:45:00,0,"2,393","7,595"
2025-05-31 22:40:00,0,"2,29","7,691"
2025-05-31 22:35:00,0,"2,404","7,936"
2025-05-31 22:30:00,0,"2,393","8,017"
2025-05-31 22:25:00,0,"2,362","7,996"
2025-05-31 22:20:00,0,"2,279","7,856"
2025-05-31 22:15:00,0,"2,442","7,763"
2025-05-31 22:10:00,0,"2,521","7,968"
2025-05-31 22:05:00,0,"2,344","8,45"
2025-05-31 22:00:00,0,"2,519","8,083"
2025-05-31 21:55:00,0,"2,335","8,082"
2025-05-31 21:50:00,0,"2,401","7,919"
2025-05-31 21:45:00,0,"2,384","8,052"
2025-05-31 21:40:00,0,"2,404","8,323"
2025-05-31 21:35:00,0,"2,4","8,054"
2025-05-31 21:30:00,0,"2,293","8,028"
2025-05-31 21:25:00,0,"2,461","8,201"
2025-05-31 21:20:00,0,"2,388","7,902"
2025-05-31 21:15:00,0,"2,37","8,417"
2025-05-31 21:10:00,0,"2,36","7,902"
2025-05-31 21:05:00,0,"2,282","8,174"
2025-05-31 21:00:00,0,"2,458","8,004"
2025-05-31 20:55:00,0,"2,478","8,016"
2025-05-31 20:50:00,0,"2,473","8,486"
2025-05-31 20:45:00,0,"2,31","8,078"
2025-05-31 20:40:00,0,"2,378","7,94"
2025-05-31 20:35:00,0,"2,251","7,961"
2025-05-31 20:30:00,0,"2,412","8,189"
2025-05-31 20:25:00,0,"2,405","8,584"
2025-05-31 20:20:00,0,"2,748","7,999"
2025-05-31 20:15:00,0,"2,951","7,918"
2025-05-31 20:10:00,0,"2,951","8,092"
2025-05-31 20:05:00,0,"2,716","8,161"
2025-05-31 20:00:00,0,"2,806","8,495"
2025-05-31 19:55:00,0,"2,857","8,03"
2025-05-31 19:50:00,0,"3,475","7,942"
2025-05-31 19:45:00,0,"3,071","8,136"
2025-05-31 19:40:00,0,"3,122","8,351"
2025-05-31 19:35:00,0,"3,169","8,282"
2025-05-31 19:30:00,0,"3,523","8,142"
2025-05-31 19:25:00,0,"3,167","8,114"
2025-05-31 19:20:00,0,"3,232","7,996"
2025-05-31 19:15:00,0,"3,029","8,896"
2025-05-31 19:10:00,0,"3,56","9,116"
2025-05-31 19:05:00,0,"3,408","8,392"
2025-05-31 19:00:00,0,"3,172","7,973"
2025-05-31 18:55:00,0,"3,217","8,161"
2025-05-31 18:50:00,0,"3,348","8,095"
2025-05-31 18:45:00,0,"3,364","7,908"
2025-05-31 18:40:00,0,"2,99","8,245"
2025-05-31 18:35:00,0,"3,062","8,166"
2025-05-31 18:30:00,0,"3,08","8,065"
2025-05-31 18:25:00,0,"3,378","8,284"
2025-05-31 18:20:00,0,"2,935","7,969"
2025-05-31 18:15:00,0,"2,93","8,263"
2025-05-31 18:10:00,0,"2,942","8,183"
2025-05-31 18:05:00,0,"3,113","8,063"
2025-05-31 18:00:00,0,"3,085","8,204"
2025-05-31 17:55:00,0,"2,83","8,086"
2025-05-31 17:50:00,0,"2,77","8,262"
2025-05-31 17:45:00,0,"2,825","8,224"
2025-05-31 17:40:00,0,"3,131","8,074"
2025-05-31 17:35:00,0,"2,826","7,984"
2025-05-31 17:30:00,0,"2,842","8,029"
2025-05-31 17:25:00,0,"2,897","8,092"
2025-05-31 17:20:00,0,"3,048","8,304"
2025-05-31 17:15:00,0,"3,125","8,08"
2025-05-31 17:10:00,0,"2,957","8,292"
