Date,Consumption [kW],ECB 225 -  21F [kW],ECB 20F [kW]
2025-04-19 18:25:00,0,"5,812","11,225"
2025-04-19 18:20:00,0,"5,786","5,776"
2025-04-19 18:15:00,0,"5,909","7,762"
2025-04-19 18:10:00,0,"5,885","5,796"
2025-04-19 18:05:00,0,"5,846","10,544"
2025-04-19 18:00:00,0,"5,815","8,356"
2025-04-19 17:55:00,0,"5,771","7,501"
2025-04-19 17:50:00,0,"5,758","6,138"
2025-04-19 17:45:00,0,"5,944","7,615"
2025-04-19 17:40:00,0,"5,892","11,165"
2025-04-19 17:35:00,0,"5,666","6,191"
2025-04-19 17:30:00,0,"5,774","8,332"
2025-04-19 17:25:00,0,"5,862","5,832"
2025-04-19 17:20:00,0,"5,785","10,139"
2025-04-19 17:15:00,0,"5,904","8,36"
2025-04-19 17:10:00,0,"6,068","7,776"
2025-04-19 17:05:00,0,"5,988","6,578"
2025-04-19 17:00:00,0,"5,816","7,948"
2025-04-19 16:55:00,0,"5,801","11,105"
2025-04-19 16:50:00,0,"5,862","6,125"
2025-04-19 16:45:00,0,"5,96","7,747"
2025-04-19 16:40:00,0,"5,837","5,52"
2025-04-19 16:35:00,0,"5,869","10,436"
2025-04-19 16:30:00,0,"5,62","8,3"
2025-04-19 16:25:00,0,"5,82","7,502"
2025-04-19 16:20:00,0,"5,742","6,426"
2025-04-19 16:15:00,0,"5,704","8,016"
2025-04-19 16:10:00,0,"5,774","11,855"
2025-04-19 16:05:00,0,"6,004","6,214"
2025-04-19 16:00:00,0,"5,67","8,746"
2025-04-19 15:55:00,0,"5,854","5,624"
2025-04-19 15:50:00,0,"5,731","10,393"
2025-04-19 15:45:00,0,"5,813","8,909"
2025-04-19 15:40:00,0,"5,752","7,582"
2025-04-19 15:35:00,0,"5,839","6,458"
2025-04-19 15:30:00,0,"5,809","6,494"
2025-04-19 15:25:00,0,"5,693","11,478"
2025-04-19 15:20:00,0,"5,626","6,808"
2025-04-19 15:15:00,0,"5,647","7,922"
2025-04-19 15:10:00,0,"5,688","5,478"
2025-04-19 15:05:00,0,"5,753","8,975"
2025-04-19 15:00:00,0,"6,014","10,516"
2025-04-19 14:55:00,0,"5,81","7,09"
2025-04-19 14:50:00,0,"5,78","6,974"
2025-04-19 14:45:00,0,"5,744","6,11"
2025-04-19 14:40:00,0,"5,742","12,054"
2025-04-19 14:35:00,0,"5,686","6,87"
2025-04-19 14:30:00,0,"5,964","7,874"
2025-04-19 14:25:00,0,"5,97","5,491"
2025-04-19 14:20:00,0,"5,624","9,029"
2025-04-19 14:15:00,0,"5,639","10,141"
2025-04-19 14:10:00,0,"5,654","7,123"
2025-04-19 14:05:00,0,"5,72","7,579"
2025-04-19 14:00:00,0,"5,748","6,211"
2025-04-19 13:55:00,0,"5,723","11,945"
2025-04-19 13:50:00,0,"5,563","7,067"
2025-04-19 13:45:00,0,"5,725","7,914"
2025-04-19 13:40:00,0,"5,59","5,899"
2025-04-19 13:35:00,0,"5,67","9,624"
2025-04-19 13:30:00,0,"5,664","9,767"
2025-04-19 13:25:00,0,"5,798","7,235"
2025-04-19 13:20:00,0,"5,771","6,458"
2025-04-19 13:15:00,0,"5,64","6,636"
2025-04-19 13:10:00,0,"5,804","11,455"
2025-04-19 13:05:00,0,"6,022","7,885"
2025-04-19 13:00:00,0,"5,644","9,714"
2025-04-19 12:55:00,0,"5,706","5,509"
2025-04-19 12:50:00,0,"5,76","8,863"
2025-04-19 12:45:00,0,"5,584","10,427"
2025-04-19 12:40:00,0,"5,588","7,194"
2025-04-19 12:35:00,0,"5,518","6,782"
2025-04-19 12:30:00,0,"5,71","5,915"
2025-04-19 12:25:00,0,"5,564","11,947"
2025-04-19 12:20:00,0,"5,752","7,126"
2025-04-19 12:15:00,0,"5,716","7,801"
2025-04-19 12:10:00,0,"5,689","5,429"
2025-04-19 12:05:00,0,"6,449","9,426"
2025-04-19 12:00:00,0,"6,731","9,824"
2025-04-19 11:55:00,0,"7,012","7,214"
2025-04-19 11:50:00,0,"7,097","6,749"
2025-04-19 11:45:00,0,"6,73","6,12"
2025-04-19 11:40:00,0,"6,749","11,017"
2025-04-19 11:35:00,0,"6,718","7,937"
2025-04-19 11:30:00,0,"6,674","9,45"
2025-04-19 11:25:00,0,"6,694","5,459"
2025-04-19 11:20:00,0,"7,002","7,861"
2025-04-19 11:15:00,0,"6,778","11,561"
2025-04-19 11:10:00,0,"6,944","6,778"
2025-04-19 11:05:00,0,"7,003","7,165"
2025-04-19 11:00:00,0,"7,16","5,495"
2025-04-19 10:55:00,0,"7,004","10,451"
2025-04-19 10:50:00,0,"7,284","8,405"
2025-04-19 10:45:00,0,"7,576","7,564"
2025-04-19 10:40:00,0,"6,736","5,971"
2025-04-19 10:35:00,0,"6,893","7,664"
2025-04-19 10:30:00,0,"6,946","11,087"
2025-04-19 10:25:00,0,"6,542","6,182"
2025-04-19 10:20:00,0,"6,548","8,232"
2025-04-19 10:15:00,0,"6,853","5,563"
2025-04-19 10:10:00,0,"6,697","10,117"
2025-04-19 10:05:00,0,"5,992","8,706"
2025-04-19 10:00:00,0,"6,102","7,896"
2025-04-19 09:55:00,0,"6,034","6,613"
2025-04-19 09:50:00,0,"5,992","8,825"
2025-04-19 09:45:00,0,"6,066","11,296"
2025-04-19 09:40:00,0,"6,007","6,511"
2025-04-19 09:35:00,0,"6,098","7,079"
2025-04-19 09:30:00,0,"5,855","5,504"
2025-04-19 09:25:00,0,"5,956","10,072"
2025-04-19 09:20:00,0,"6,037","8,522"
2025-04-19 09:15:00,0,"6,143","7,315"
2025-04-19 09:10:00,0,"6,079","6,191"
2025-04-19 09:05:00,0,"5,886","6,778"
2025-04-19 09:00:00,0,"6,044","11,396"
2025-04-19 08:55:00,0,"5,878","5,699"
2025-04-19 08:50:00,0,"5,924","8,635"
2025-04-19 08:45:00,0,"6,019","5,594"
2025-04-19 08:40:00,0,"6,166","9,07"
2025-04-19 08:35:00,0,"5,91","9,114"
2025-04-19 08:30:00,0,"5,645","6,754"
2025-04-19 08:25:00,0,"5,701","6,162"
2025-04-19 08:20:00,0,"5,773","6,02"
2025-04-19 08:15:00,0,"5,603","11,37"
2025-04-19 08:10:00,0,"5,576","6,926"
2025-04-19 08:05:00,0,"5,844","8,654"
2025-04-19 08:00:00,0,"5,95","6,455"
2025-04-19 07:55:00,0,"5,766","7,91"
2025-04-19 07:50:00,0,"5,677","11,618"
2025-04-19 07:45:00,0,"5,833","6,215"
2025-04-19 07:40:00,0,"5,656","7,866"
2025-04-19 07:35:00,0,"5,772","5,502"
2025-04-19 07:30:00,0,"5,76","8,878"
2025-04-19 07:25:00,0,"5,766","9,338"
2025-04-19 07:20:00,0,"5,765","6,817"
2025-04-19 07:15:00,0,"5,677","7,195"
2025-04-19 07:10:00,0,"5,732","5,884"
2025-04-19 07:05:00,0,"5,916","10,698"
2025-04-19 07:00:00,0,"5,987","7,308"
2025-04-19 06:55:00,0,"5,321","8,009"
2025-04-19 06:50:00,0,"4,849","6,348"
2025-04-19 06:45:00,0,"5,141","6,785"
2025-04-19 06:40:00,0,"4,89","11,329"
2025-04-19 06:35:00,0,"4,772","5,561"
2025-04-19 06:30:00,0,"4,974","8,213"
2025-04-19 06:25:00,0,"4,835","5,436"
2025-04-19 06:20:00,0,"4,69","8,459"
2025-04-19 06:15:00,0,"4,696","9,686"
2025-04-19 06:10:00,0,"4,697","6,578"
2025-04-19 06:05:00,0,"4,876","7,717"
2025-04-19 06:00:00,0,"4,991","5,796"
2025-04-19 05:55:00,0,"5,062","9,738"
2025-04-19 05:50:00,0,"4,958","8,678"
2025-04-19 05:45:00,0,"4,813","7,337"
2025-04-19 05:40:00,0,"4,808","6,25"
2025-04-19 05:35:00,0,"5,016","6,611"
2025-04-19 05:30:00,0,"4,856","10,802"
2025-04-19 05:25:00,0,"4,88","6,304"
2025-04-19 05:20:00,0,"5,093","8,3"
2025-04-19 05:15:00,0,"4,861","5,412"
2025-04-19 05:10:00,0,"5,04","7,817"
2025-04-19 05:05:00,0,"4,838","10,799"
2025-04-19 05:00:00,0,"4,841","6,145"
2025-04-19 04:55:00,0,"4,782","8,171"
2025-04-19 04:50:00,0,"4,868","5,75"
2025-04-19 04:45:00,0,"4,907","8,84"
2025-04-19 04:40:00,0,"4,898","9,59"
2025-04-19 04:35:00,0,"4,811","6,298"
2025-04-19 04:30:00,0,"4,82","7,657"
2025-04-19 04:25:00,0,"4,711","5,413"
2025-04-19 04:20:00,0,"4,787","9,514"
2025-04-19 04:15:00,0,"4,999","9,418"
2025-04-19 04:10:00,0,"5,167","7,361"
2025-04-19 04:05:00,0,"4,891","6,616"
2025-04-19 04:00:00,0,"4,997","5,915"
2025-04-19 03:55:00,0,"5,026","11,242"
2025-04-19 03:50:00,0,"4,766","6,773"
2025-04-19 03:45:00,0,"4,758","8,537"
2025-04-19 03:40:00,0,"4,903","5,53"
2025-04-19 03:35:00,0,"4,708","7,057"
2025-04-19 03:30:00,0,"4,703","11,485"
2025-04-19 03:25:00,0,"4,807","5,965"
2025-04-19 03:20:00,0,"4,895","7,673"
2025-04-19 03:15:00,0,"4,994","5,49"
2025-04-19 03:10:00,0,"4,934","8,04"
2025-04-19 03:05:00,0,"5,034","10,798"
2025-04-19 03:00:00,0,"4,794","6,588"
2025-04-19 02:55:00,0,"4,754","7,708"
2025-04-19 02:50:00,0,"5,136","5,744"
2025-04-19 02:45:00,0,"4,816","8,666"
2025-04-19 02:40:00,0,"5,022","9,977"
2025-04-19 02:35:00,0,"5,221","6,781"
2025-04-19 02:30:00,0,"4,969","7,59"
2025-04-19 02:25:00,0,"4,794","5,665"
2025-04-19 02:20:00,0,"4,787","8,936"
2025-04-19 02:15:00,0,"4,916","9,473"
2025-04-19 02:10:00,0,"4,89","7,536"
2025-04-19 02:05:00,0,"4,871","7,181"
2025-04-19 02:00:00,0,"5,311","5,761"
2025-04-19 01:55:00,0,"4,835","10,356"
2025-04-19 01:50:00,0,"4,823","8,004"
2025-04-19 01:45:00,0,"4,745","8,198"
2025-04-19 01:40:00,0,"4,739","5,838"
2025-04-19 01:35:00,0,"4,813","5,963"
2025-04-19 01:30:00,0,"4,99","11,035"
2025-04-19 01:25:00,0,"5,039","7,174"
2025-04-19 01:20:00,0,"5,029","8,513"
2025-04-19 01:15:00,0,"4,771","5,57"
2025-04-19 01:10:00,0,"4,808","6,898"
2025-04-19 01:05:00,0,"4,914","11,358"
2025-04-19 01:00:00,0,"4,864","6,113"
2025-04-19 00:55:00,0,"4,864","8,431"
2025-04-19 00:50:00,0,"5,035","5,551"
2025-04-19 00:45:00,0,"4,886","7,662"
2025-04-19 00:40:00,0,"5,123","11,039"
2025-04-19 00:35:00,0,"4,805","6,81"
2025-04-19 00:30:00,0,"4,808","7,686"
2025-04-19 00:25:00,0,"4,842","5,5"
2025-04-19 00:20:00,0,"4,813","8,653"
2025-04-19 00:15:00,0,"4,988","9,876"
2025-04-19 00:10:00,0,"5,1","6,56"
2025-04-19 00:05:00,0,"5,068","7,676"
2025-04-19 00:00:00,0,"4,921","5,867"
2025-04-18 23:55:00,0,"4,83","9,766"
2025-04-18 23:50:00,0,"4,991","9,235"
2025-04-18 23:45:00,0,"5,197","7,133"
2025-04-18 23:40:00,0,"5,34","6,414"
2025-04-18 23:35:00,0,"5,068","5,783"
2025-04-18 23:30:00,0,"5,086","10,849"
2025-04-18 23:25:00,0,"5,344","7,38"
2025-04-18 23:20:00,0,"5,216","7,978"
2025-04-18 23:15:00,0,"5,095","6,13"
2025-04-18 23:10:00,0,"5,112","6,746"
2025-04-18 23:05:00,0,"5,356","11,371"
2025-04-18 23:00:00,0,"5,21","6,222"
2025-04-18 22:55:00,0,"5,182","8,329"
2025-04-18 22:50:00,0,"5,558","5,849"
2025-04-18 22:45:00,0,"5,141","7,26"
2025-04-18 22:40:00,0,"5,203","11,314"
2025-04-18 22:35:00,0,"5,365","5,873"
2025-04-18 22:30:00,0,"5,185","8,67"
2025-04-18 22:25:00,0,"5,173","5,549"
2025-04-18 22:20:00,0,"5,154","7,71"
2025-04-18 22:15:00,0,"5,053","10,933"
2025-04-18 22:10:00,0,"5,297","5,791"
2025-04-18 22:05:00,0,"5,174","7,424"
2025-04-18 22:00:00,0,"5,436","5,852"
2025-04-18 21:55:00,0,"5,087","8,827"
2025-04-18 21:50:00,0,"5,054","9,677"
2025-04-18 21:45:00,0,"5,112","6,844"
2025-04-18 21:40:00,0,"5,162","6,882"
2025-04-18 21:35:00,0,"5,191","5,682"
2025-04-18 21:30:00,0,"5,699","9,39"
2025-04-18 21:25:00,0,"5,287","8,867"
2025-04-18 21:20:00,0,"5,173","7,06"
2025-04-18 21:15:00,0,"5,046","7,606"
2025-04-18 21:10:00,0,"5,117","5,494"
2025-04-18 21:05:00,0,"5,12","10,026"
2025-04-18 21:00:00,0,"5,225","8,581"
2025-04-18 20:55:00,0,"5,524","6,906"
2025-04-18 20:50:00,0,"5,155","7,758"
2025-04-18 20:45:00,0,"5,126","5,869"
2025-04-18 20:40:00,0,"5,161","10,71"
2025-04-18 20:35:00,0,"5,088","7,558"
2025-04-18 20:30:00,0,"5,144","6,515"
2025-04-18 20:25:00,0,"5,208","6,538"
2025-04-18 20:20:00,0,"5,386","6,637"
2025-04-18 20:15:00,0,"5,417","11,045"
2025-04-18 20:10:00,0,"5,302","6,359"
2025-04-18 20:05:00,0,"5,104","8,273"
2025-04-18 20:00:00,0,"5,182","5,802"
2025-04-18 19:55:00,0,"5,142","8,126"
2025-04-18 19:50:00,0,"5,346","10,625"
2025-04-18 19:45:00,0,"5,322","6,025"
2025-04-18 19:40:00,0,"5,236","7,374"
2025-04-18 19:35:00,0,"5,382","5,383"
2025-04-18 19:30:00,0,"5,111","9,504"
2025-04-18 19:25:00,0,"5,149","8,604"
2025-04-18 19:20:00,0,"5,243","6,674"
2025-04-18 19:15:00,0,"5,314","6,877"
2025-04-18 19:10:00,0,"5,142","6,136"
2025-04-18 19:05:00,0,"5,224","10,712"
2025-04-18 19:00:00,0,"5,245","7,508"
2025-04-18 18:55:00,0,"5,598","8,3"
2025-04-18 18:50:00,0,"5,106","5,744"
2025-04-18 18:45:00,0,"5,12","7,062"
2025-04-18 18:40:00,0,"5,368","11,466"
2025-04-18 18:35:00,0,"5,105","6,11"
2025-04-18 18:30:00,0,"5,219","8,329"
2025-04-18 18:25:00,0,"5,221","5,654"
2025-04-18 18:20:00,0,"5,183","8,263"
2025-04-18 18:15:00,0,"5,244","10,602"
2025-04-18 18:10:00,0,"5,087","6,076"
2025-04-18 18:05:00,0,"5,272","8,494"
2025-04-18 18:00:00,0,"5,077","5,574"
2025-04-18 17:55:00,0,5,"9,988"
2025-04-18 17:50:00,0,"5,018","9,499"
2025-04-18 17:45:00,0,"4,939","6,786"
2025-04-18 17:40:00,0,"5,278","7,678"
2025-04-18 17:35:00,0,"5,239","6,1"
2025-04-18 17:30:00,0,"5,118","11,203"
2025-04-18 17:25:00,0,"4,951","7,172"
2025-04-18 17:20:00,0,"5,092","7,608"
2025-04-18 17:15:00,0,"5,012","7,09"
2025-04-18 17:10:00,0,"4,928","7,453"
2025-04-18 17:05:00,0,"4,978","11,812"
2025-04-18 17:00:00,0,"5,042","5,674"
2025-04-18 16:55:00,0,"5,245","8,628"
2025-04-18 16:50:00,0,"4,862","5,665"
2025-04-18 16:45:00,0,"4,925","8,982"
2025-04-18 16:40:00,0,"5,062","10,147"
2025-04-18 16:35:00,0,"4,988","6,803"
2025-04-18 16:30:00,0,"5,014","6,76"
2025-04-18 16:25:00,0,"5,179","5,671"
2025-04-18 16:20:00,0,"5,624","10,334"
2025-04-18 16:15:00,0,"5,089","8,86"
2025-04-18 16:10:00,0,"4,997","7,922"
2025-04-18 16:05:00,0,"5,029","5,875"
2025-04-18 16:00:00,0,"4,92","6,629"
2025-04-18 15:55:00,0,"4,793","11,232"
2025-04-18 15:50:00,0,"4,942","7,889"
2025-04-18 15:45:00,0,"4,938","8,821"
2025-04-18 15:40:00,0,"4,996","5,38"
2025-04-18 15:35:00,0,"4,889","7,82"
2025-04-18 15:30:00,0,"4,734","11,042"
2025-04-18 15:25:00,0,"4,787","7,129"
2025-04-18 15:20:00,0,"4,86","7,33"
2025-04-18 15:15:00,0,"4,84","5,844"
2025-04-18 15:10:00,0,"4,808","10,53"
2025-04-18 15:05:00,0,"5,089","9,04"
2025-04-18 15:00:00,0,"5,251","7,814"
2025-04-18 14:55:00,0,"5,018","5,754"
2025-04-18 14:50:00,0,"4,884","6,745"
2025-04-18 14:45:00,0,"5,082","11,28"
2025-04-18 14:40:00,0,"5,396","9,445"
2025-04-18 14:35:00,0,"5,15","7,128"
2025-04-18 14:30:00,0,"4,946","5,706"
2025-04-18 14:25:00,0,"4,949","8,995"
2025-04-18 14:20:00,0,"5,114","10,374"
2025-04-18 14:15:00,0,"5,147","8,465"
2025-04-18 14:10:00,0,"6,144","5,786"
2025-04-18 14:05:00,0,"6,232","5,665"
2025-04-18 14:00:00,0,"6,632","10,783"
2025-04-18 13:55:00,0,"6,884","9,414"
2025-04-18 13:50:00,0,"7,007","7,88"
2025-04-18 13:45:00,0,"6,81","6,082"
2025-04-18 13:40:00,0,"7,438","6,377"
2025-04-18 13:35:00,0,"7,208","10,808"
2025-04-18 13:30:00,0,"7,109","7,879"
2025-04-18 13:25:00,0,"6,881","8,782"
2025-04-18 13:20:00,0,"6,332","5,443"
2025-04-18 13:15:00,0,"6,238","7,451"
2025-04-18 13:10:00,0,"5,41","11,951"
2025-04-18 13:05:00,0,"5,492","6,296"
2025-04-18 13:00:00,0,"5,132","8,658"
2025-04-18 12:55:00,0,"5,048","5,801"
2025-04-18 12:50:00,0,"5,128","8,046"
2025-04-18 12:45:00,0,"5,051","11,104"
2025-04-18 12:40:00,0,"5,095","6,989"
2025-04-18 12:35:00,0,"5,257","7,783"
2025-04-18 12:30:00,0,"5,524","5,49"
2025-04-18 12:25:00,0,"5,153","8,736"
2025-04-18 12:20:00,0,"5,017","10,223"
2025-04-18 12:15:00,0,"5,149","7,686"
2025-04-18 12:10:00,0,"5,081","6,754"
2025-04-18 12:05:00,0,"5,208","5,563"
2025-04-18 12:00:00,0,"5,155","10,136"
2025-04-18 11:55:00,0,"5,149","8,568"
2025-04-18 11:50:00,0,"5,225","8,126"
2025-04-18 11:45:00,0,"5,009","5,972"
2025-04-18 11:40:00,0,"4,999","6,221"
2025-04-18 11:35:00,0,"5,125","10,652"
2025-04-18 11:30:00,0,"5,146","7,847"
2025-04-18 11:25:00,0,"5,218","8,729"
2025-04-18 11:20:00,0,"5,044","5,401"
2025-04-18 11:15:00,0,"5,015","6,517"
2025-04-18 11:10:00,0,"5,36","11,461"
2025-04-18 11:05:00,0,"5,011","6,815"
2025-04-18 11:00:00,0,"5,237","8,767"
2025-04-18 10:55:00,0,"5,093","5,603"
2025-04-18 10:50:00,0,"5,302","7,76"
2025-04-18 10:45:00,0,"5,053","11,083"
2025-04-18 10:40:00,0,"5,051","6,614"
2025-04-18 10:35:00,0,"5,24","6,914"
2025-04-18 10:30:00,0,"5,16","5,506"
2025-04-18 10:25:00,0,"5,291","8,748"
2025-04-18 10:20:00,0,"5,094","10,518"
2025-04-18 10:15:00,0,"5,069","6,655"
2025-04-18 10:10:00,0,"5,134","7,492"
2025-04-18 10:05:00,0,"5,082","5,627"
2025-04-18 10:00:00,0,"5,016","9,127"
2025-04-18 09:55:00,0,"5,554","12,961"
2025-04-18 09:50:00,0,"5,082","8,394"
2025-04-18 09:45:00,0,"5,154","5,665"
2025-04-18 09:40:00,0,"5,01","6,982"
2025-04-18 09:35:00,0,"6,018","10,338"
2025-04-18 09:30:00,0,"5,586","9,308"
2025-04-18 09:25:00,0,"5,327","5,698"
2025-04-18 09:20:00,0,"5,718","5,689"
2025-04-18 09:15:00,0,"4,924","8,449"
2025-04-18 09:10:00,0,"5,021","10,57"
2025-04-18 09:05:00,0,"4,842","7,987"
2025-04-18 09:00:00,0,"4,793","6,205"
2025-04-18 08:55:00,0,"4,824","5,716"
2025-04-18 08:50:00,0,"5,027","6,586"
2025-04-18 08:45:00,0,"5,218","9,48"
2025-04-18 08:40:00,0,"5,028","10,634"
2025-04-18 08:35:00,0,"5,204","6,281"
2025-04-18 08:30:00,0,"4,816","5,653"
2025-04-18 08:25:00,0,"4,756","8,027"
2025-04-18 08:20:00,0,"4,784","8,782"
2025-04-18 08:15:00,0,"4,966","5,63"
2025-04-18 08:10:00,0,"5,234","5,598"
2025-04-18 08:05:00,0,"5,071","8,45"
2025-04-18 08:00:00,0,"4,831","9,001"
2025-04-18 07:55:00,0,"4,897","9,132"
2025-04-18 07:50:00,0,"4,866","8,892"
2025-04-18 07:45:00,0,"4,891","8,138"
2025-04-18 07:40:00,0,"4,962","5,5"
2025-04-18 07:35:00,0,"5,06","5,629"
2025-04-18 07:30:00,0,"5,054","10,1"
2025-04-18 07:25:00,0,"4,838","8,206"
2025-04-18 07:20:00,0,"5,068","8,105"
2025-04-18 07:15:00,0,"4,9","5,912"
2025-04-18 07:10:00,0,"4,914","6,001"
2025-04-18 07:05:00,0,"5,122","10,144"
2025-04-18 07:00:00,0,"5,238","8,035"
2025-04-18 06:55:00,0,"4,976","7,632"
2025-04-18 06:50:00,0,"5,033","6,276"
2025-04-18 06:45:00,0,"5,034","5,621"
2025-04-18 06:40:00,0,"4,927","10,223"
2025-04-18 06:35:00,0,"4,86","7,578"
2025-04-18 06:30:00,0,"5,065","7,822"
2025-04-18 06:25:00,0,"5,231","5,66"
2025-04-18 06:20:00,0,"4,898","5,566"
2025-04-18 06:15:00,0,"4,908","10,399"
2025-04-18 06:10:00,0,"5,003","8,069"
2025-04-18 06:05:00,0,"5,275","7,942"
2025-04-18 06:00:00,0,"5,006","6,218"
2025-04-18 05:55:00,0,"5,273","5,744"
2025-04-18 05:50:00,0,"5,072","10,14"
2025-04-18 05:45:00,0,"4,838","7,98"
2025-04-18 05:40:00,0,"4,835","7,885"
2025-04-18 05:35:00,0,"4,883","5,55"
2025-04-18 05:30:00,0,"4,85","5,467"
2025-04-18 05:25:00,0,"5,214","7,387"
2025-04-18 05:20:00,0,"4,882","10,848"
2025-04-18 05:15:00,0,"4,981","9,113"
2025-04-18 05:10:00,0,"4,856","5,537"
2025-04-18 05:05:00,0,"4,874","6,341"
2025-04-18 05:00:00,0,"4,9","8,887"
2025-04-18 04:55:00,0,"4,951","6,443"
2025-04-18 04:50:00,0,"5,478","5,538"
2025-04-18 04:45:00,0,"5,006","5,56"
2025-04-18 04:40:00,0,"5,083","8,484"
2025-04-18 04:35:00,0,"4,85","10,378"
2025-04-18 04:30:00,0,"4,877","7,346"
2025-04-18 04:25:00,0,"4,859","5,652"
2025-04-18 04:20:00,0,"5,004","6,86"
2025-04-18 04:15:00,0,"5,056","7,836"
2025-04-18 04:10:00,0,"4,816","6,84"
2025-04-18 04:05:00,0,"5,134","5,579"
2025-04-18 04:00:00,0,"4,948","8,328"
2025-04-18 03:55:00,0,"4,91","5,731"
2025-04-18 03:50:00,0,"4,832","8,35"
2025-04-18 03:45:00,0,"5,111","8,65"
2025-04-18 03:40:00,0,"5,046","9,496"
2025-04-18 03:35:00,0,"5,182","5,656"
2025-04-18 03:30:00,0,"5,018","5,608"
2025-04-18 03:25:00,0,"4,884","6,426"
2025-04-18 03:20:00,0,"4,952","13,076"
2025-04-18 03:15:00,0,"4,818","5,626"
2025-04-18 03:10:00,0,"5,176","5,873"
2025-04-18 03:05:00,0,"4,979","5,53"
2025-04-18 03:00:00,0,"5,006","10,505"
2025-04-18 02:55:00,0,"5,076","8,791"
2025-04-18 02:50:00,0,"4,884","6,971"
2025-04-18 02:45:00,0,"4,919","5,573"
2025-04-18 02:40:00,0,"5,068","7,049"
2025-04-18 02:35:00,0,"5,428","7,932"
2025-04-18 02:30:00,0,"4,969","6,853"
2025-04-18 02:25:00,0,"5,116","5,659"
2025-04-18 02:20:00,0,"5,12","8,377"
2025-04-18 02:15:00,0,"4,957","5,758"
2025-04-18 02:10:00,0,"4,949","8,23"
2025-04-18 02:05:00,0,"5,219","8,724"
2025-04-18 02:00:00,0,"5,256","10,366"
2025-04-18 01:55:00,0,"4,978","5,69"
2025-04-18 01:50:00,0,"4,85","5,516"
2025-04-18 01:45:00,0,"4,986","5,573"
2025-04-18 01:40:00,0,"4,843","10,064"
2025-04-18 01:35:00,0,"4,819","9,42"
2025-04-18 01:30:00,0,"5,18","6,695"
2025-04-18 01:25:00,0,"4,858","5,752"
2025-04-18 01:20:00,0,"4,922","7,762"
2025-04-18 01:15:00,0,"5,029","7,841"
2025-04-18 01:10:00,0,"5,081","6,235"
2025-04-18 01:05:00,0,"5,196","6,36"
2025-04-18 01:00:00,0,"4,966","7,151"
2025-04-18 00:55:00,0,"5,184","6,277"
2025-04-18 00:50:00,0,"4,85","8,716"
2025-04-18 00:45:00,0,"4,91","10,374"
2025-04-18 00:40:00,0,"5,016","7,326"
2025-04-18 00:35:00,0,"5,21","5,56"
2025-04-18 00:30:00,0,"5,939","6,596"
2025-04-18 00:25:00,0,"6,502","9,454"
2025-04-18 00:20:00,0,"6,409","6,174"
2025-04-18 00:15:00,0,"6,337","5,526"
2025-04-18 00:10:00,0,"6,286","5,89"
2025-04-18 00:05:00,0,"6,319","10,169"
2025-04-18 00:00:00,0,"6,581","8,491"
2025-04-17 23:55:00,0,"6,422","8,812"
2025-04-17 23:50:00,0,"6,53","5,932"
2025-04-17 23:45:00,0,"6,494","7,624"
2025-04-17 23:40:00,0,"6,163","5,443"
2025-04-17 23:35:00,0,"6,196","8,009"
2025-04-17 23:30:00,0,"6,25","10,302"
2025-04-17 23:25:00,0,"6,455","5,924"
2025-04-17 23:20:00,0,"6,595","8,122"
2025-04-17 23:15:00,0,"6,337","5,537"
2025-04-17 23:10:00,0,"6,274","6,82"
2025-04-17 23:05:00,0,"6,53","8,722"
2025-04-17 23:00:00,0,"6,5","11,447"
2025-04-17 22:55:00,0,"6,23","5,453"
2025-04-17 22:50:00,0,"6,547","5,771"
2025-04-17 22:45:00,0,"6,35","7,829"
2025-04-17 22:40:00,0,"6,224","8,864"
2025-04-17 22:35:00,0,"6,184","5,476"
2025-04-17 22:30:00,0,"6,422","5,608"
2025-04-17 22:25:00,0,"6,358","7,429"
2025-04-17 22:20:00,0,"6,614","9,203"
2025-04-17 22:15:00,0,"6,367","8,623"
2025-04-17 22:10:00,0,"6,344","8,336"
2025-04-17 22:05:00,0,"6,248","7,268"
2025-04-17 22:00:00,0,"6,325","6,863"
2025-04-17 21:55:00,0,"6,398","5,708"
2025-04-17 21:50:00,0,"6,331","9,35"
2025-04-17 21:45:00,0,"6,468","9,02"
2025-04-17 21:40:00,0,"6,382","6,6"
2025-04-17 21:35:00,0,"6,205","6,983"
2025-04-17 21:30:00,0,"6,256","5,64"
2025-04-17 21:25:00,0,"6,266","9,67"
2025-04-17 21:20:00,0,"6,259","9,047"
2025-04-17 21:15:00,0,"6,763","6,949"
2025-04-17 21:10:00,0,"6,576","7,069"
2025-04-17 21:05:00,0,"6,444","5,587"
2025-04-17 21:00:00,0,"6,252","8,705"
2025-04-17 20:55:00,0,"6,353","11,225"
2025-04-17 20:50:00,0,"6,456","6,332"
2025-04-17 20:45:00,0,"6,584","5,729"
2025-04-17 20:40:00,0,"6,445","5,741"
2025-04-17 20:35:00,0,"6,728","9,611"
2025-04-17 20:30:00,0,"6,673","10,86"
2025-04-17 20:25:00,0,"6,461","6,098"
2025-04-17 20:20:00,0,"6,524","5,594"
2025-04-17 20:15:00,0,"6,612","7,714"
2025-04-17 20:10:00,0,"6,349","7,996"
2025-04-17 20:05:00,0,"6,362","6,353"
2025-04-17 20:00:00,0,"6,653","5,706"
