Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2025-02-11 23:20:00,"7,36","-0,019","3,049","7,379",0
2025-02-11 23:15:00,"7,766","-0,019","3,049","7,784",0
2025-02-11 23:10:00,"6,98","-0,018","3,049","6,998",0
2025-02-11 23:05:00,"7,469","-0,019","3,049","7,488",0
2025-02-11 23:00:00,"7,739","-0,018","3,049","7,758",0
2025-02-11 22:55:00,"7,116","-0,018","3,049","7,135",0
2025-02-11 22:50:00,"7,534","-0,018","3,049","7,553",0
2025-02-11 22:45:00,"8,224","-0,018","3,049","8,243",0
2025-02-11 22:40:00,"7,576","-0,019","3,049","7,595",0
2025-02-11 22:35:00,"7,91","-0,019","3,049","7,928",0
2025-02-11 22:30:00,"8,51","-0,019","3,049","8,528",0
2025-02-11 22:25:00,"9,213","-0,018","3,049","9,231",0
2025-02-11 22:20:00,"8,752","-0,018","3,049","8,77",0
2025-02-11 22:15:00,"9,293","-0,018","3,049","9,312",0
2025-02-11 22:10:00,"11,199","-0,018","3,049","11,218",0
2025-02-11 22:05:00,"10,432","-0,018","3,049","10,45",0
2025-02-11 22:00:00,"11,415","-0,018","3,049","11,434",0
2025-02-11 21:55:00,"11,442","-0,018","3,049","11,46",0
2025-02-11 21:50:00,"12,035","-0,018","3,049","12,054",0
2025-02-11 21:45:00,"12,122","-0,018","3,049","12,14",0
2025-02-11 21:40:00,"12,734","-0,018","3,049","12,753",0
2025-02-11 21:35:00,"12,935","-0,018","3,049","12,953",0
2025-02-11 21:30:00,"12,273","-0,018","3,049","12,291",0
2025-02-11 21:25:00,"12,979","-0,018","3,049","12,997",0
2025-02-11 21:20:00,"12,447","-0,018","3,049","12,465",0
2025-02-11 21:15:00,"11,715","-0,018","3,049","11,733",0
2025-02-11 21:10:00,"12,817","-0,018","3,049","12,835",0
2025-02-11 21:05:00,"13,694","-0,018","3,049","13,712",0
2025-02-11 21:00:00,"12,273","-0,018","3,049","12,291",0
2025-02-11 20:55:00,"13,577","-0,018","3,049","13,595",0
2025-02-11 20:50:00,"13,356","-0,018","3,049","13,374",0
2025-02-11 20:45:00,"13,022","-0,018","3,049","13,04",0
2025-02-11 20:40:00,"15,711","-0,018","3,049","15,729",0
2025-02-11 20:35:00,"19,998","-0,018","3,049","20,016",0
2025-02-11 20:30:00,"21,281","-0,018","3,049","21,299",0
2025-02-11 20:25:00,"23,353","-0,018","3,049","23,372",0
2025-02-11 20:20:00,"23,555","-0,018","3,049","23,573",0
2025-02-11 20:15:00,"23,398","-0,018","3,049","23,416",0
2025-02-11 20:10:00,"24,726","-0,018","3,049","24,744",0
2025-02-11 20:05:00,"23,32","-0,018","3,049","23,338",0
2025-02-11 20:00:00,"20,553","-0,018","3,049","20,571",0
2025-02-11 19:55:00,"21,328","-0,018","3,049","21,346",0
2025-02-11 19:50:00,"22,269","-0,018","3,049","22,288",0
2025-02-11 19:45:00,"20,551","-0,018","3,049","20,569",0
2025-02-11 19:40:00,"21,868","-0,018","3,049","21,887",0
2025-02-11 19:35:00,"22,548","-0,018","3,049","22,566",0
2025-02-11 19:30:00,"21,096","-0,018","3,049","21,115",0
2025-02-11 19:25:00,"20,601","-0,018","3,049","20,619",0
2025-02-11 19:20:00,"19,209","-0,018","3,049","19,227",0
2025-02-11 19:15:00,"23,603","-0,018","3,049","23,622",0
2025-02-11 19:10:00,"21,949","-0,018","3,049","21,967",0
2025-02-11 19:05:00,"22,06","-0,018","3,049","22,078",0
2025-02-11 19:00:00,"24,735","-0,018","3,049","24,754",0
2025-02-11 18:55:00,"22,947","-0,018","3,049","22,965",0
2025-02-11 18:50:00,"23,247","-0,018","3,049","23,266",0
2025-02-11 18:45:00,"23,874","-0,018","3,049","23,892",0
2025-02-11 18:40:00,"23,975","-0,018","3,049","23,993",0
2025-02-11 18:35:00,"26,63","-0,018","3,049","26,648",0
2025-02-11 18:30:00,"26,244","-0,018","3,049","26,262",0
2025-02-11 18:25:00,"28,622","-0,018","3,049","28,64",0
2025-02-11 18:20:00,"27,331","-0,018","3,049","27,349",0
2025-02-11 18:15:00,"27,989","-0,018","3,049","28,007",0
2025-02-11 18:10:00,"30,462","-0,018","3,049","30,48",0
2025-02-11 18:05:00,"29,465","-0,018","3,049","29,483",0
2025-02-11 18:00:00,"29,198","-0,017","3,049","29,215",0
2025-02-11 17:55:00,"29,819","-0,015","3,049","29,834",0
2025-02-11 17:50:00,"29,79","-0,012","3,049","29,802",0
2025-02-11 17:45:00,"29,158","-0,096","3,049","29,254",0
2025-02-11 17:40:00,"28,057","-0,011","3,049","28,068",0
2025-02-11 17:35:00,"28,442","-0,06","3,049","28,502",0
2025-02-11 17:30:00,"30,579","0,036","3,049","30,544",0
2025-02-11 17:25:00,"30,923","0,139","3,049","30,784",0
2025-02-11 17:20:00,"28,804","0,21","3,049","28,593",0
2025-02-11 17:15:00,"31,791","0,296","3,049","31,495",0
2025-02-11 17:10:00,"33,447","0,378","3,049","33,068",0
2025-02-11 17:05:00,"31,087","0,544","3,049","30,543",0
2025-02-11 17:00:00,"32,504","0,772","3,049","31,732",0
2025-02-11 16:55:00,"32,32","0,88","3,049","31,44",0
2025-02-11 16:50:00,"32,216","1,114","3,049","31,102",0
2025-02-11 16:45:00,"32,862","1,6","3,049","31,262",0
2025-02-11 16:40:00,"31,56","2,149","3,049","29,412",0
2025-02-11 16:35:00,"31,686","2,409","3,049","29,277",0
2025-02-11 16:30:00,"34,025","2,2","3,049","31,825",0
2025-02-11 16:25:00,"35,372","2,167","3,049","33,204",0
2025-02-11 16:20:00,"34,824","1,867","3,049","32,958",0
2025-02-11 16:15:00,"33,351","2,366","3,049","30,985",0
2025-02-11 16:10:00,"30,981","2,829","3,049","28,152",0
2025-02-11 16:05:00,"31,485","3,23","3,049","28,254",0
2025-02-11 16:00:00,"33,233","3,402","3,049","29,831",0
2025-02-11 15:55:00,"32,138","3,473","3,049","28,665",0
2025-02-11 15:50:00,"32,588","3,365","3,049","29,222",0
2025-02-11 15:45:00,"33,034","3,099","3,049","29,935",0
2025-02-11 15:40:00,"33,941","2,735","3,049","31,206",0
2025-02-11 15:35:00,"33,19","2,717","3,049","30,474",0
2025-02-11 15:30:00,"34,722","3,257","3,049","31,465",0
2025-02-11 15:25:00,"35,329","3,242","3,049","32,087",0
2025-02-11 15:20:00,"36,584","3,107","3,049","33,477",0
2025-02-11 15:15:00,"37,584","3,324","3,049","34,261",0
2025-02-11 15:10:00,"36,954","4,38","3,049","32,574",0
2025-02-11 15:05:00,"36,887","5,023","3,049","31,864",0
2025-02-11 15:00:00,"40,229","6,053","3,049","34,176",0
2025-02-11 14:55:00,"42,044","7,373","3,049","34,671",0
2025-02-11 14:50:00,"42,58","8,589","3,049","33,992",0
2025-02-11 14:45:00,"47,011","12,226","3,049","34,785",0
2025-02-11 14:40:00,"51,118","15,415","3,049","35,704",0
2025-02-11 14:35:00,"48,533","11,144","3,049","37,39",0
2025-02-11 14:30:00,"43,311","7,232","3,049","36,078",0
2025-02-11 14:25:00,"48,308","11,137","3,049","37,171",0
2025-02-11 14:20:00,"46,903","12,088","3,049","34,815",0
2025-02-11 14:15:00,"48,952","12,449","3,049","36,504",0
2025-02-11 14:10:00,"44,211","8,845","3,049","35,366",0
2025-02-11 14:05:00,"43,213","8,053","3,049","35,16",0
2025-02-11 14:00:00,"44,429","9,187","3,049","35,242",0
2025-02-11 13:55:00,"41,242","6,512","3,049","34,729",0
2025-02-11 13:50:00,"44,496","9,775","3,049","34,721",0
2025-02-11 13:45:00,"49,202","14,363","3,049","34,838",0
2025-02-11 13:40:00,"48,335","12,81","3,049","35,525",0
2025-02-11 13:35:00,"52,032","14,864","3,049","37,168",0
2025-02-11 13:30:00,"48,646","15,09","3,049","33,556",0
2025-02-11 13:25:00,"42,672","10,453","3,049","32,219",0
2025-02-11 13:20:00,"41,949","7,655","3,049","34,294",0
2025-02-11 13:15:00,"39,811","6,164","3,049","33,647",0
2025-02-11 13:10:00,"45,085","12,141","3,049","32,944",0
2025-02-11 13:05:00,"49,296","15,227","3,049","34,068",0
2025-02-11 13:00:00,"47,139","13,958","3,049","33,181",0
2025-02-11 12:55:00,"44,454","12,522","3,049","31,932",0
2025-02-11 12:50:00,"44,379","10,935","3,049","33,444",0
2025-02-11 12:45:00,"42,75","9,572","3,049","33,178",0
2025-02-11 12:40:00,"40,847","8,227","3,049","32,62",0
2025-02-11 12:35:00,"41,602","8,116","3,049","33,486",0
2025-02-11 12:30:00,"47,675","12,744","3,049","34,931",0
2025-02-11 12:25:00,"40,627","7,788","3,049","32,839",0
2025-02-11 12:20:00,"42,773","10,323","3,049","32,449",0
2025-02-11 12:15:00,"46,346","12,544","3,049","33,802",0
2025-02-11 12:10:00,"44,884","11,828","3,049","33,056",0
2025-02-11 12:05:00,"46,583","12,352","3,049","34,231",0
2025-02-11 12:00:00,"41,965","9,375","3,049","32,59",0
2025-02-11 11:55:00,"47,624","11,44","3,049","36,184",0
2025-02-11 11:50:00,"46,001","12,193","3,049","33,808",0
2025-02-11 11:45:00,"46,171","12,066","3,049","34,105",0
2025-02-11 11:40:00,"52,617","13,332","3,049","39,285",0
2025-02-11 11:35:00,"46,808","8,725","3,049","38,083",0
2025-02-11 11:30:00,"45,101","8,062","3,049","37,04",0
2025-02-11 11:25:00,"46,245","8,359","3,049","37,886",0
2025-02-11 11:20:00,"46,295","5,441","3,049","40,854",0
2025-02-11 11:15:00,"44,519","6,505","3,049","38,014",0
2025-02-11 11:10:00,"46,741","7,954","3,049","38,787",0
2025-02-11 11:05:00,"42,699","5,543","3,049","37,156",0
2025-02-11 11:00:00,"44,355","7,73","3,049","36,625",0
2025-02-11 10:55:00,"41,987","5,798","3,049","36,189",0
2025-02-11 10:50:00,"42,369","5,313","3,049","37,056",0
2025-02-11 10:45:00,"43,404","6,963","3,049","36,441",0
2025-02-11 10:40:00,"36,915","2,7","3,049","34,215",0
2025-02-11 10:35:00,"35,46","1,298","3,049","34,162",0
2025-02-11 10:30:00,"37,488","2,537","3,049","34,95",0
2025-02-11 10:25:00,"36,006","4,516","3,049","31,49",0
2025-02-11 10:20:00,"36,079","2,54","3,049","33,539",0
2025-02-11 10:15:00,"39,295","5,415","3,049","33,88",0
2025-02-11 10:10:00,"36,775","3,157","3,049","33,618",0
2025-02-11 10:05:00,"38,405","4,697","3,049","33,709",0
2025-02-11 10:00:00,"39,76","5,983","3,049","33,777",0
2025-02-11 09:55:00,"39,001","7,019","3,049","31,982",0
2025-02-11 09:50:00,"40,131","6,629","3,049","33,502",0
2025-02-11 09:45:00,"40,506","4,55","3,049","35,956",0
2025-02-11 09:40:00,"38,247","4,66","3,049","33,587",0
2025-02-11 09:35:00,"39,335","4,677","3,049","34,658",0
2025-02-11 09:30:00,"40,013","3,691","3,049","36,322",0
2025-02-11 09:25:00,"39,128","3,505","3,049","35,623",0
2025-02-11 09:20:00,"39,763","3,153","3,049","36,61",0
2025-02-11 09:15:00,"40,478","2,609","3,049","37,869",0
2025-02-11 09:10:00,"40,981","2,246","3,049","38,735",0
2025-02-11 09:05:00,"35,519","1,918","3,049","33,6",0
2025-02-11 09:00:00,"38,433","2,048","3,049","36,385",0
2025-02-11 08:55:00,"41,048","2,062","3,049","38,986",0
2025-02-11 08:50:00,"38,456","1,573","3,049","36,882",0
2025-02-11 08:45:00,"39,369","2,262","3,049","37,107",0
2025-02-11 08:40:00,"42,409","2,722","3,049","39,687",0
2025-02-11 08:35:00,"38,679","2,646","3,049","36,033",0
2025-02-11 08:30:00,"34,42","2,795","3,049","31,625",0
2025-02-11 08:25:00,"28,308","2,811","3,049","25,497",0
2025-02-11 08:20:00,"26,596","4,035","3,049","22,561",0
2025-02-11 08:15:00,"29,041","6,187","3,049","22,855",0
2025-02-11 08:10:00,"23,552","4,445","3,049","19,106",0
2025-02-11 08:05:00,"19,434","3,984","3,049","15,449",0
2025-02-11 08:00:00,"18,049","3,982","3,049","14,066",0
2025-02-11 07:55:00,"20,351","2,976","3,049","17,375",0
2025-02-11 07:50:00,"18,34","2,586","3,049","15,755",0
2025-02-11 07:45:00,"17,48","1,772","3,049","15,709",0
2025-02-11 07:40:00,"16,089","1,777","3,049","14,312",0
2025-02-11 07:35:00,"16,041","1,759","3,049","14,282",0
2025-02-11 07:30:00,"13,934","1,757","3,049","12,177",0
2025-02-11 07:25:00,"15,267","1,716","3,049","13,551",0
2025-02-11 07:20:00,"14,529","1,294","3,049","13,236",0
2025-02-11 07:15:00,"16,156","0,86","3,049","15,297",0
2025-02-11 07:10:00,"15,721","0,899","3,049","14,822",0
2025-02-11 07:05:00,"11,272","0,878","3,049","10,394",0
2025-02-11 07:00:00,"9,696","0,787","3,049","8,909",0
2025-02-11 06:55:00,"9,838","0,677","3,049","9,161",0
2025-02-11 06:50:00,"8,051","0,516","3,049","7,535",0
2025-02-11 06:45:00,"6,97","0,333","3,049","6,637",0
2025-02-11 06:40:00,"6,92","0,197","3,049","6,723",0
2025-02-11 06:35:00,"5,911","0,067","3,049","5,844",0
2025-02-11 06:30:00,"5,973","-0,033","3,049","6,006",0
2025-02-11 06:25:00,"6,083","-0,013","3,049","6,097",0
2025-02-11 06:20:00,"6,203","-0,016","3,049","6,218",0
2025-02-11 06:15:00,"5,982","-0,017","3,049",6,0
2025-02-11 06:10:00,"5,895","-0,018","3,049","5,913",0
2025-02-11 06:05:00,"6,017","-0,018","3,049","6,035",0
2025-02-11 06:00:00,"6,534","-0,018","3,049","6,552",0
2025-02-11 05:55:00,"4,745","-0,018","3,049","4,763",0
2025-02-11 05:50:00,"3,851","-0,018","3,049","3,869",0
2025-02-11 05:45:00,"5,337","-0,018","3,049","5,355",0
2025-02-11 05:40:00,"5,937","-0,018","3,049","5,955",0
2025-02-11 05:35:00,"6,01","-0,018","3,049","6,028",0
2025-02-11 05:30:00,"5,693","-0,018","3,049","5,711",0
2025-02-11 05:25:00,"5,856","-0,018","3,049","5,874",0
2025-02-11 05:20:00,"6,167","-0,018","3,049","6,185",0
2025-02-11 05:15:00,"5,935","-0,018","3,049","5,953",0
2025-02-11 05:10:00,"5,27","-0,018","3,049","5,288",0
2025-02-11 05:05:00,"3,803","-0,018","3,049","3,822",0
2025-02-11 05:00:00,"3,105","-0,018","3,049","3,123",0
2025-02-11 04:55:00,"3,624","-0,018","3,119","3,642",0
2025-02-11 04:50:00,"3,555","-0,018","3,12","3,573",0
2025-02-11 04:45:00,"3,875","-0,018","3,12","3,893",0
2025-02-11 04:40:00,"3,708","-0,018","3,12","3,726",0
2025-02-11 04:35:00,"4,991","-0,018","3,12","5,009",0
2025-02-11 04:30:00,"3,751","-0,018","3,12","3,77",0
2025-02-11 04:25:00,"3,454","-0,018","3,12","3,472",0
2025-02-11 04:20:00,"3,566","-0,018","3,12","3,585",0
2025-02-11 04:15:00,"4,068","-0,018","3,12","4,086",0
2025-02-11 04:10:00,"3,625","-0,018","3,12","3,644",0
2025-02-11 04:05:00,"3,383","-0,018","3,12","3,401",0
2025-02-11 04:00:00,"3,391","-0,018","3,12","3,409",0
2025-02-11 03:55:00,"3,536","-0,018","3,019","3,555",0
2025-02-11 03:50:00,"3,827","-0,018","3,017","3,846",0
2025-02-11 03:45:00,"3,35","-0,018","3,017","3,368",0
2025-02-11 03:40:00,"3,424","-0,018","3,017","3,443",0
2025-02-11 03:35:00,"3,473","-0,018","3,017","3,491",0
2025-02-11 03:30:00,"3,561","-0,018","3,017","3,579",0
2025-02-11 03:25:00,"3,427","-0,018","3,017","3,446",0
2025-02-11 03:20:00,"3,487","-0,018","3,017","3,506",0
2025-02-11 03:15:00,"3,491","-0,018","3,017","3,509",0
2025-02-11 03:10:00,"3,529","-0,018","3,017","3,548",0
2025-02-11 03:05:00,"3,474","-0,018","3,017","3,493",0
2025-02-11 03:00:00,"3,348","-0,018","3,017","3,367",0
2025-02-11 02:55:00,"3,596","-0,018","2,969","3,614",0
2025-02-11 02:50:00,"3,815","-0,018","2,968","3,834",0
2025-02-11 02:45:00,"3,484","-0,018","2,968","3,502",0
2025-02-11 02:40:00,"3,255","-0,018","2,968","3,273",0
2025-02-11 02:35:00,"3,294","-0,018","2,968","3,313",0
2025-02-11 02:30:00,"3,615","-0,018","2,968","3,634",0
2025-02-11 02:25:00,"3,396","-0,018","2,968","3,414",0
2025-02-11 02:20:00,"3,413","-0,018","2,968","3,432",0
2025-02-11 02:15:00,"3,359","-0,018","2,968","3,377",0
2025-02-11 02:10:00,"3,431","-0,019","2,968","3,449",0
2025-02-11 02:05:00,"3,458","-0,019","2,968","3,477",0
2025-02-11 02:00:00,"3,435","-0,019","2,968","3,453",0
2025-02-11 01:55:00,"3,669","-0,019","2,968","3,688",0
2025-02-11 01:50:00,"3,459","-0,019","2,968","3,477",0
2025-02-11 01:45:00,"3,415","-0,019","2,968","3,434",0
2025-02-11 01:40:00,"3,304","-0,019","2,968","3,323",0
2025-02-11 01:35:00,"3,309","-0,019","2,968","3,327",0
2025-02-11 01:30:00,"3,867","-0,019","2,968","3,886",0
2025-02-11 01:25:00,"3,508","-0,019","2,968","3,527",0
2025-02-11 01:20:00,"3,33","-0,019","2,968","3,349",0
2025-02-11 01:15:00,"3,392","-0,019","2,968","3,411",0
2025-02-11 01:10:00,"3,607","-0,019","2,968","3,626",0
2025-02-11 01:05:00,"3,767","-0,019","2,968","3,786",0
2025-02-11 01:00:00,"3,422","-0,019","2,968","3,44",0
2025-02-11 00:55:00,"3,262","-0,019","2,968","3,281",0
2025-02-11 00:50:00,"3,313","-0,019","2,968","3,332",0
2025-02-11 00:45:00,"3,627","-0,019","2,968","3,646",0
2025-02-11 00:40:00,"3,24","-0,019","2,968","3,259",0
2025-02-11 00:35:00,"3,648","-0,019","2,968","3,667",0
2025-02-11 00:30:00,"3,807","-0,019","2,968","3,825",0
2025-02-11 00:25:00,"3,725","-0,019","2,968","3,743",0
2025-02-11 00:20:00,"4,062","-0,019","2,968","4,081",0
2025-02-11 00:15:00,"3,624","-0,019","2,968","3,643",0
2025-02-11 00:10:00,"3,798","-0,019","2,968","3,816",0
2025-02-11 00:05:00,"4,036","-0,019","2,968","4,054",0
2025-02-11 00:00:00,"3,919","-0,019","2,968","3,937",0
2025-02-10 23:55:00,"3,951","-0,019","2,968","3,97",0
2025-02-10 23:50:00,"3,898","-0,018","2,968","3,916",0
2025-02-10 23:45:00,"3,71","-0,018","2,968","3,728",0
2025-02-10 23:40:00,"4,08","-0,018","2,968","4,099",0
2025-02-10 23:35:00,"3,852","-0,018","2,968","3,871",0
2025-02-10 23:30:00,"4,113","-0,018","2,968","4,132",0
2025-02-10 23:25:00,"3,723","-0,019","2,968","3,741",0
2025-02-10 23:20:00,"4,145","-0,019","2,968","4,163",0
2025-02-10 23:15:00,"3,805","-0,019","2,968","3,824",0
2025-02-10 23:10:00,"4,22","-0,019","2,968","4,239",0
2025-02-10 23:05:00,"4,06","-0,019","2,968","4,078",0
2025-02-10 23:00:00,"4,033","-0,019","2,968","4,051",0
2025-02-10 22:55:00,"3,92","-0,019","2,968","3,939",0
2025-02-10 22:50:00,"5,402","-0,018","2,968","5,421",0
2025-02-10 22:45:00,"6,155","-0,018","2,968","6,174",0
2025-02-10 22:40:00,"6,365","-0,018","2,968","6,384",0
2025-02-10 22:35:00,"6,387","-0,018","2,968","6,406",0
2025-02-10 22:30:00,"6,196","-0,018","2,968","6,214",0
2025-02-10 22:25:00,"6,092","-0,018","2,968","6,11",0
2025-02-10 22:20:00,"6,426","-0,018","2,968","6,445",0
2025-02-10 22:15:00,"6,129","-0,018","2,968","6,147",0
2025-02-10 22:10:00,"6,527","-0,018","2,968","6,545",0
2025-02-10 22:05:00,"6,334","-0,019","2,968","6,353",0
2025-02-10 22:00:00,"6,976","-0,019","2,968","6,994",0
2025-02-10 21:55:00,"8,27","-0,019","2,968","8,289",0
2025-02-10 21:50:00,"8,386","-0,019","2,968","8,404",0
2025-02-10 21:45:00,"8,77","-0,019","2,968","8,789",0
2025-02-10 21:40:00,"8,398","-0,019","2,968","8,417",0
2025-02-10 21:35:00,"8,315","-0,018","2,968","8,334",0
2025-02-10 21:30:00,"8,523","-0,018","2,968","8,542",0
2025-02-10 21:25:00,"8,901","-0,018","2,968","8,92",0
2025-02-10 21:20:00,"12,839","-0,018","2,968","12,857",0
2025-02-10 21:15:00,"15,304","-0,018","2,968","15,322",0
2025-02-10 21:10:00,"16,449","-0,018","2,968","16,468",0
2025-02-10 21:05:00,"17,101","-0,018","2,968","17,119",0
2025-02-10 21:00:00,"17,568","-0,018","2,968","17,586",0
2025-02-10 20:55:00,"18,453","-0,018","2,968","18,472",0
2025-02-10 20:50:00,"18,533","-0,018","2,968","18,552",0
2025-02-10 20:45:00,"18,424","-0,018","2,968","18,442",0
2025-02-10 20:40:00,"19,645","-0,018","2,968","19,663",0
2025-02-10 20:35:00,"20,261","-0,018","2,968","20,279",0
2025-02-10 20:30:00,"20,159","-0,018","2,968","20,177",0
2025-02-10 20:25:00,"22,504","-0,018","2,968","22,523",0
2025-02-10 20:20:00,"22,104","-0,018","2,968","22,122",0
2025-02-10 20:15:00,"22,276","-0,018","2,968","22,295",0
2025-02-10 20:10:00,"24,597","-0,018","2,968","24,615",0
2025-02-10 20:05:00,"25,164","-0,018","2,968","25,182",0
2025-02-10 20:00:00,"24,256","-0,018","2,968","24,274",0
2025-02-10 19:55:00,"25,501","-0,018","2,968","25,519",0
2025-02-10 19:50:00,"25,267","-0,018","2,968","25,285",0
2025-02-10 19:45:00,"25,349","-0,018","2,968","25,367",0
2025-02-10 19:40:00,"24,684","-0,018","2,968","24,702",0
2025-02-10 19:35:00,"25,173","-0,018","2,968","25,191",0
2025-02-10 19:30:00,"25,465","-0,018","2,968","25,483",0
2025-02-10 19:25:00,"25,137","-0,018","2,968","25,155",0
2025-02-10 19:20:00,"25,354","-0,018","2,968","25,372",0
2025-02-10 19:15:00,"26,124","-0,018","2,968","26,142",0
2025-02-10 19:10:00,"26,237","-0,018","2,968","26,255",0
2025-02-10 19:05:00,"26,965","-0,018","2,968","26,983",0
2025-02-10 19:00:00,"25,627","-0,018","2,968","25,645",0
2025-02-10 18:55:00,"25,846","-0,018","2,968","25,864",0
2025-02-10 18:50:00,"25,076","-0,018","2,968","25,095",0
2025-02-10 18:45:00,"26,322","-0,018","2,968","26,341",0
2025-02-10 18:40:00,"25,016","-0,018","2,968","25,034",0
2025-02-10 18:35:00,"25,83","-0,018","2,968","25,848",0
2025-02-10 18:30:00,"26,634","-0,018","2,968","26,652",0
2025-02-10 18:25:00,"26,778","-0,018","2,968","26,797",0
2025-02-10 18:20:00,"26,589","-0,018","2,968","26,607",0
2025-02-10 18:15:00,"26,547","-0,018","2,968","26,566",0
2025-02-10 18:10:00,"26,336","-0,018","2,968","26,355",0
2025-02-10 18:05:00,"25,231","-0,018","2,968","25,249",0
2025-02-10 18:00:00,"25,505","-0,018","2,968","25,522",0
2025-02-10 17:55:00,"26,158","-0,012","2,968","26,17",0
2025-02-10 17:50:00,"25,995","-0,041","2,968","26,036",0
2025-02-10 17:45:00,"27,873","0,036","2,968","27,837",0
2025-02-10 17:40:00,"27,764","0,128","2,968","27,636",0
2025-02-10 17:35:00,"26,564","0,169","2,968","26,395",0
2025-02-10 17:30:00,"25,791","0,226","2,968","25,565",0
2025-02-10 17:25:00,"26,734","0,293","2,968","26,441",0
2025-02-10 17:20:00,"27,671","0,468","2,968","27,203",0
2025-02-10 17:15:00,"28,709","0,521","2,968","28,189",0
2025-02-10 17:10:00,"28,143","0,59","2,968","27,553",0
2025-02-10 17:05:00,"29,884","0,62","2,968","29,264",0
2025-02-10 17:00:00,"31,095","0,748","2,968","30,347",0
2025-02-10 16:55:00,"33,683","0,958","2,968","32,725",0
2025-02-10 16:50:00,"34,773","1,027","2,968","33,747",0
2025-02-10 16:45:00,"33,808","1,108","2,968","32,701",0
2025-02-10 16:40:00,"31,599","0,931","2,968","30,667",0
2025-02-10 16:35:00,"29,353","0,985","2,968","28,368",0
2025-02-10 16:30:00,"27,259","0,722","2,968","26,537",0
2025-02-10 16:25:00,"27,959","1,048","2,968","26,911",0
2025-02-10 16:20:00,"30,794","1,735","2,968","29,058",0
2025-02-10 16:15:00,"32,322","2,181","2,968","30,14",0
2025-02-10 16:10:00,"31,354","1,593","2,968","29,761",0
2025-02-10 16:05:00,"31,378","1,463","2,968","29,915",0
2025-02-10 16:00:00,"32,302","1,438","2,968","30,864",0
2025-02-10 15:55:00,"31,948","1,519","2,968","30,429",0
2025-02-10 15:50:00,"32,21","2,287","2,968","29,923",0
2025-02-10 15:45:00,"33,002","2,555","2,968","30,447",0
2025-02-10 15:40:00,"34,931","2,616","2,968","32,316",0
2025-02-10 15:35:00,"32,582","3,12","2,968","29,463",0
2025-02-10 15:30:00,"31,736","3,717","2,968","28,02",0
2025-02-10 15:25:00,"33,031","4,474","2,968","28,557",0
2025-02-10 15:20:00,"32,361","4,609","2,968","27,752",0
2025-02-10 15:15:00,"33,345","5,057","2,968","28,288",0
2025-02-10 15:10:00,"34,979","5,092","2,968","29,887",0
2025-02-10 15:05:00,"36,429","4,61","2,968","31,818",0
2025-02-10 15:00:00,"38,666","4,569","2,968","34,097",0
2025-02-10 14:55:00,"39,214","5,229","2,968","33,985",0
2025-02-10 14:50:00,"37,07","4,603","2,968","32,467",0
2025-02-10 14:45:00,"36,432","4,102","2,968","32,33",0
2025-02-10 14:40:00,"40,75","5,059","2,968","35,692",0
2025-02-10 14:35:00,"42,182","5,181","2,968","37,002",0
2025-02-10 14:30:00,"43,688","5,729","2,968","37,959",0
2025-02-10 14:25:00,"45,792","6,381","2,968","39,411",0
2025-02-10 14:20:00,"43,799","6,492","2,968","37,306",0
2025-02-10 14:15:00,"45,166","5,805","2,968","39,361",0
2025-02-10 14:10:00,"43,67","6,468","2,968","37,201",0
2025-02-10 14:05:00,"43,962","7,219","2,968","36,743",0
2025-02-10 14:00:00,"43,65","6,667","2,968","36,983",0
2025-02-10 13:55:00,"41,614","6,174","2,968","35,44",0
2025-02-10 13:50:00,"43,097","6,616","2,968","36,481",0
2025-02-10 13:45:00,"40,21","5,696","2,968","34,514",0
2025-02-10 13:40:00,"42,582","5,868","2,968","36,714",0
2025-02-10 13:35:00,"46,848","7,763","2,968","39,085",0
2025-02-10 13:30:00,"47,368","7,763","2,968","39,605",0
2025-02-10 13:25:00,"43,489","6,212","2,968","37,277",0
2025-02-10 13:20:00,"40,153","4,687","2,968","35,466",0
2025-02-10 13:15:00,"39,764","3,06","2,968","36,705",0
2025-02-10 13:10:00,"36,909","4,003","2,968","32,906",0
2025-02-10 13:05:00,"37,912","5,558","2,968","32,354",0
2025-02-10 13:00:00,"40,482","6,49","2,968","33,992",0
2025-02-10 12:55:00,"38,044","7,474","2,968","30,57",0
2025-02-10 12:50:00,"40,311","7,341","2,968","32,97",0
2025-02-10 12:45:00,"42,936","7,966","2,968","34,971",0
2025-02-10 12:40:00,"44,657","9,428","2,968","35,229",0
2025-02-10 12:35:00,"44,339","10,028","2,968","34,311",0
2025-02-10 12:30:00,"42,994","11,086","2,968","31,908",0
2025-02-10 12:25:00,"45,727","12,406","2,968","33,321",0
2025-02-10 12:20:00,"45,013","11,992","2,968","33,02",0
2025-02-10 12:15:00,"44,167","9,468","2,968","34,698",0
2025-02-10 12:10:00,"40,981","6,564","2,968","34,417",0
2025-02-10 12:05:00,"41,828","6,408","2,968","35,421",0
2025-02-10 12:00:00,"40,53","5,183","2,968","35,346",0
2025-02-10 11:55:00,"42,746","6,695","2,968","36,05",0
2025-02-10 11:50:00,"44,574","9,253","2,968","35,321",0
2025-02-10 11:45:00,"47,89","12,247","2,968","35,643",0
2025-02-10 11:40:00,"47,816","12,855","2,968","34,961",0
